molecule_chembl_id	canonical_smiles	IC50
CHEMBL178922	CCOc1cc2ncc(C#N)c(Nc3ccc(N4CCOCC4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C	12700.0
CHEMBL434720	CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C	53.0
CHEMBL175933	COc1cc2ncc(C#N)c(Nc3ccc(Sc4ncccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C	403.0
CHEMBL175558	COc1cc2ncc(C#N)c(Nc3ccc(Sc4ncc(-c5ccccc5)s4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C	32.0
CHEMBL367492	CCOc1cc2ncc(C#N)c(Nc3ccc(Sc4nc(-c5ccccc5)cs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C	125.0
CHEMBL360979	COc1cc2ncc(C#N)c(Nc3ccc(Cc4nc(-c5ccccc5)cs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C	214.0
CHEMBL175840	CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4nccn4C)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C	500.0
CHEMBL180018	CCOc1cc2ncc(C#N)c(Nc3ccc(Oc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C	445.0
CHEMBL607707	CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C	80.0
CHEMBL179652	CCOc1cc2ncc(C#N)c(Nc3ccc4c(ccn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C	100.0
CHEMBL180227	COc1cc2ncc(C#N)c(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C	130.0
CHEMBL179310	CCOc1cc2ncc(C#N)c(Nc3ccc4c(c3)CCN4Cc3ccccc3)c2cc1NC(=O)/C=C/CN(C)C	340.0
CHEMBL178455	COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)c(F)c3)c2cc1OC	10000.0
CHEMBL178455	COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)c(F)c3)c2cc1OC	10000.0
CHEMBL181275	Fc1ccc(Nc2ncnc3nn4ccccc4c23)cc1Cl	200.0
CHEMBL182254	Fc1cccc(COc2ccc(Nc3ncnc4nn5ccccc5c34)cc2Cl)c1	32.0
CHEMBL181742	Clc1cc(Nc2ncnc3nn4ccccc4c23)ccc1OCc1ccccc1	50.0
CHEMBL368891	Nc1ncnc2nn3ccccc3c12	10000.0
CHEMBL361322	c1ccc(Cc2nc3cc(Nc4ncnc5nn6ccccc6c45)ccc3[nH]2)cc1	5010.0
CHEMBL52765	Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1	44.0
CHEMBL343352	Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1	200.0
CHEMBL181617	ClCCNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1	10.0
CHEMBL179451	ClCCNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1	26.0
CHEMBL49120	CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1	44000.0
CHEMBL186802	COc1cc2ncnc(Nc3cccc(NC(=O)c4ccccc4)c3)c2cc1OC	5600.0
CHEMBL186580	COc1cc2ncnc(Nc3cc(NC(=O)c4ccccc4)c(F)cc3F)c2cc1OC	490.0
CHEMBL185327	COc1cc2ncnc(Nc3cc(NC(=O)c4ccccc4)ccc3Cl)c2cc1OC	11000.0
CHEMBL184555	COc1cc2ncnc(Nc3cc(NC(=O)c4ccccc4)ccc3C)c2cc1OC	33000.0
CHEMBL186747	COc1cc2ncnc(Nc3ccc(C)c(NC(=O)c4ccccc4)c3)c2cc1OC	3200.0
CHEMBL182397	COc1cc2ncnc(Nc3cccc(NC(=O)c4ccccc4)c3F)c2cc1OC	2800.0
CHEMBL360209	COc1cc2ncnc(Nc3ccc(Cl)c(NC(=O)c4ccccc4)c3)c2cc1OC	2200.0
CHEMBL365830	COc1cc2ncnc(Nc3cccc(NC(=O)c4cccc(N(C)C)c4)c3)c2cc1OC	33000.0
CHEMBL187007	COc1cc2ncnc(Nc3cc(NC(=O)c4cccc(N(C)C)c4)ccc3Cl)c2cc1OC	29000.0
CHEMBL364576	COc1cc2ncnc(Nc3cc(NC(=O)c4cccc(N(C)C)c4)ccc3C)c2cc1OC	33000.0
CHEMBL184682	COc1cc2ncnc(Nc3ccc(Cl)c(NC(=O)c4cccc(N(C)C)c4)c3)c2cc1OC	1000.0
CHEMBL184052	COc1cc2ncnc(Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)c2cc1OC	33000.0
CHEMBL10	C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1	33000.0
CHEMBL7917	COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC	5.0
CHEMBL185637	Fc1ccc(Nc2ncnn3cccc23)cc1Cl	110.0
CHEMBL188304	Cc1ccn2ncnc(Nc3ccc(F)c(Cl)c3)c12	100.0
CHEMBL186080	Cc1cc2c(Nc3ccc(F)c(Cl)c3)ncnn2c1	150.0
CHEMBL184311	Cc1ccc2c(Nc3ccc(F)c(Cl)c3)ncnn12	3250.0
CHEMBL185853	Cc1ccc(Nc2ncnn3cccc23)cc1O	510.0
CHEMBL188522	Cc1ccc(Nc2ncnn3ccc(C)c23)cc1O	340.0
CHEMBL184750	Cc1cc2c(Nc3ccc(C)c(O)c3)ncnn2c1	650.0
CHEMBL187431	Cc1ccc(Nc2ncnn3c(C)ccc23)cc1O	29400.0
CHEMBL186001	Cc1ccc(Nc2ncnn3cc(C)c(C)c23)cc1O	200.0
CHEMBL189338	Cc1cccc(Cl)c1Nc1nc2ccc(N3CCN[C@@H](C)C3)nc2n2cncc12	1000.0
CHEMBL177688	OCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1	1360.0
CHEMBL188386	OCCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1	7400.0
CHEMBL190984	CN(C)CCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1	10000.0
CHEMBL188502	Clc1cccc(Nc2cncc(-c3cncc(NCCCc4cccnc4)c3)n2)c1	10000.0
CHEMBL363130	Cc1ccsc1C(=O)n1nc(Nc2ccc(S(N)(=O)=O)cc2)nc1N	8400.0
CHEMBL261720	Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=S)Nc1c(F)cccc1F	10000.0
CHEMBL191003	Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F	100000.0
CHEMBL363607	Cc1ccc(F)c(C(=O)n2nc(Nc3ccc(S(N)(=O)=O)cc3)nc2C)c1F	45800.0
CHEMBL1788116	N#C/C(=C1/Nc2ccccc2S1)c1ccnc(NCCc2cccnc2)n1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F	10000.0
CHEMBL191336	OCCCNc1cc(-c2ncnc(Nc3cccc(Cl)c3)n2)ccn1	10000.0
CHEMBL190651	COCC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1	252.0
CHEMBL190651	COCC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1	10000.0
CHEMBL190651	COCC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1	50000.0
CHEMBL190651	COCC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1	250.0
CHEMBL192737	COCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1	174.0
CHEMBL192737	COCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1	13000.0
CHEMBL192737	COCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1	100000.0
CHEMBL190567	COCC(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1	150.0
CHEMBL190567	COCC(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1	5000.0
CHEMBL190567	COCC(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1	50000.0
CHEMBL275762	O=C(CCl)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1	0.07
CHEMBL275762	O=C(CCl)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1	25.0
CHEMBL275762	O=C(CCl)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1	25.0
CHEMBL275762	O=C(CCl)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1	15.0
CHEMBL193159	O=C(CCl)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1	32.0
CHEMBL193159	O=C(CCl)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1	5.0
CHEMBL193159	O=C(CCl)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1	10.0
CHEMBL193160	O=C(CCl)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1	0.12
CHEMBL193160	O=C(CCl)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1	10.0
CHEMBL193160	O=C(CCl)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1	30.0
CHEMBL190094	CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1	0.11
CHEMBL190094	CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1	10.0
CHEMBL190094	CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1	50.0
CHEMBL190094	CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1	4.0
CHEMBL94061	CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1	0.41
CHEMBL94061	CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1	10.0
CHEMBL94061	CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1	10.0
CHEMBL189779	CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1	0.94
CHEMBL189779	CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1	5.0
CHEMBL189779	CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1	5.0
CHEMBL372246	C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1N1CCN(C)CC1	6000.0
CHEMBL372246	C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1N1CCN(C)CC1	250.0
CHEMBL372246	C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1N1CCN(C)CC1	500.0
CHEMBL365805	C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1N1CCN(C)CC1	13000.0
CHEMBL365805	C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1N1CCN(C)CC1	250.0
CHEMBL365805	C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1N1CCN(C)CC1	500.0
CHEMBL437879	COc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2cc1OC	0.208
CHEMBL437879	COc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2cc1OC	5.0
CHEMBL363815	C=CC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1	0.037
CHEMBL363815	C=CC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1	20.0
CHEMBL363815	C=CC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1	20.0
CHEMBL195218	CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCCCS(C)(=O)=O)c(C(C)C)c23)c(F)cc1F	4200.0
CHEMBL370266	CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCC4CCCO4)c(C(C)C)c23)c(F)cc1F	5500.0
CHEMBL365318	CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C)o4)c(C(C)C)c23)c(F)cc1F	10000.0
CHEMBL194498	CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C(F)F)o4)c(C(C)C)c23)c(F)cc1F	10000.0
CHEMBL195903	CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C(F)(F)S(C)(=O)=O)o4)c(C(C)C)c23)c(F)cc1F	25000.0
CHEMBL193456	CN(C)S(=O)(=O)c1ccc(Nc2ccc(C(=O)c3c(F)cccc3F)c(N)n2)cc1	100000.0
CHEMBL193643	Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)ccc1C(=O)c1c(F)cccc1F	100000.0
CHEMBL2113092	CCCCOc1cc(Nc2ccc(S(N)(=O)=O)cc2)nc(N)c1C(=O)c1c(F)cccc1F	100000.0
CHEMBL373101	COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCN(C)CC5)cn4)sc23)c(Cl)cc1Cl	2000.0
CHEMBL196018	CCOC(=O)c1cn2ncnc(Nc3ccc(F)c(Cl)c3)c2c1CC	90.0
CHEMBL370934	CCOC(=O)c1cn2ncnc(Nc3cccc(Br)c3)c2c1CC	60.0
CHEMBL372112	CCOC(=O)c1cn2ncnc(Nc3ccc4[nH]ncc4c3)c2c1CC	50.0
CHEMBL371863	CCOC(=O)c1cn2ncnc(NCc3ccccc3)c2c1CC	200.0
CHEMBL196925	CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1CC	120.0
CHEMBL194349	CCOC(=O)c1cn2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1CC	610.0
CHEMBL425738	CCOC(=O)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnn2c1	120.0
CHEMBL196738	CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1C	200.0
CHEMBL365606	CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1C(C)C	200.0
CHEMBL438805	CCCc1c(C(=O)OCC)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12	950.0
CHEMBL197568	CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1Cc1ccccc1	25000.0
CHEMBL196438	CCc1c(C(=O)O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12	20.0
CHEMBL194958	CCc1c(C(N)=O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12	120.0
CHEMBL197689	CCc1c(C(=O)NC)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12	70.0
CHEMBL372293	CCc1c(C(=O)N(C)C)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12	200.0
CHEMBL372523	CCc1c(NC(=O)OCc2ccccc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12	210.0
CHEMBL373025	CCc1c(CO)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12	490.0
CHEMBL369967	CCNCc1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1CC	7400.0
CHEMBL196548	CCOCc1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1CC	950.0
CHEMBL194160	CCc1c(CC(N)=O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12	1100.0
CHEMBL372692	CCc1c(CC(=O)O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12	1600.0
CHEMBL193681	CCc1c(C(=O)NCCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12	40.0
CHEMBL193368	CCc1c(C(=O)OCCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12	170.0
CHEMBL412367	CCc1c(NC(=O)OCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12	40.0
CHEMBL371888	COc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(C)c3)c2cc1OC	59.0
CHEMBL444619	COc1cc(ON2CCC(C)CC2)c2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2c1	5.0
CHEMBL197640	CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)CC1	5.0
CHEMBL197525	COc1ccc(Nc2ncnc3cccc(OC4CCN(C)CC4)c23)cc1Cl	1800.0
CHEMBL193578	Clc1cc(Nc2ncnc3cccc(OC4CCOCC4)c23)ccc1OCc1ccccn1	2400.0
CHEMBL193544	CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1	140.0
CHEMBL436511	CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cnccn5)c(Cl)c4)c23)CC1	690.0
CHEMBL195204	CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cscn5)c(Cl)c4)c23)CC1	698.0
CHEMBL194337	CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c23)CC1	2100.0
CHEMBL194389	COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12	440.0
CHEMBL401930	Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12	1600.0
CHEMBL383172	Cc1ccc(C(=O)Nc2ccon2)cc1Nc1ncnc(NC2CCCC2)c1C#N	50000.0
CHEMBL195029	COc1cc(Nc2c(C#N)cnc3cc4cc(OCCN5CCOCC5)c(OC)cc4cc23)c(Cl)cc1Cl	2700.0
CHEMBL196363	Cc1cccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2)c1	50000.0
CHEMBL381207	Cc1sc2ncnc(N)c2c1-c1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1	50000.0
CHEMBL120077	COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(F)c3)c1C2	100000.0
CHEMBL370808	COc1ccc(C#CC(C)(C)N)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)ncc12	5200.0
CHEMBL202930	COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)ccc1O	50000.0
CHEMBL199299	COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2ncc[nH]2)ccc1O	50000.0
CHEMBL201840	COC(=O)c1c(OC)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O	12600.0
CHEMBL78257	N#CC(C#N)=C(N)/C(C#N)=C/c1cc(O)c(O)c(O)c1	4100.0
CHEMBL200976	COC(=O)c1c(OCCN2CCCCC2)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O	2800.0
CHEMBL202244	COC(=O)c1c(OCCN2CCCC2)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O	9000.0
CHEMBL383030	COC(=O)c1c(OCCCN(C)C)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O	13600.0
CHEMBL202162	CCN(CC)CCOc1c(C(=O)OC)c2c3c(oc2c2ccccc12)C(=O)c1ccccc1C3=O	5100.0
CHEMBL201865	COC(=O)c1c(OCCN(C)C)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O	31000.0
CHEMBL202216	CCCOc1c(C(=O)OC)c2c3c(oc2c2ccccc12)C(=O)c1ccccc1C3=O	50000.0
CHEMBL201307	COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1	800.0
CHEMBL545315	C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl	3.0
CHEMBL545315	C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl	1.7
CHEMBL437890	CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Br)c4)ncnc3cn2)CC1	1.1
CHEMBL203599	CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1	0.5
CHEMBL205059	O=C(C#CCCN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	0.9
CHEMBL204638	O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1	1.5
CHEMBL203661	O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	1.3
CHEMBL202556	O=C(C#CCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	3.1
CHEMBL202421	CCCCN(CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)CCCC	17.0
CHEMBL383499	CC(C)N(CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)C(C)C	44.0
CHEMBL202425	CCN(CC)CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	15.0
CHEMBL202424	CCCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	15.0
CHEMBL203645	CCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	1.7
CHEMBL203644	CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	0.3
CHEMBL378144	C#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	0.6
CHEMBL204085	O=C(C#CCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1	1.7
CHEMBL382073	CCN(CC)CCC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1	1.8
CHEMBL202621	O=C(C#CCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1	86.0
CHEMBL202398	CCCCN(CC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)CCCC	40.0
CHEMBL380669	CC(C)N(CC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)C(C)C	4.2
CHEMBL373207	CCN(CC)CC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1	3.1
CHEMBL202411	O=C(C#CCO)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1	1.4
CHEMBL91867	CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1	0.2
CHEMBL202360	C#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1	1.6
CHEMBL437890	CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Br)c4)ncnc3cn2)CC1	2.7
CHEMBL203599	CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1	1.9
CHEMBL205059	O=C(C#CCCN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	4.3
CHEMBL204638	O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1	4.5
CHEMBL203661	O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	1.8
CHEMBL202556	O=C(C#CCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	14.0
CHEMBL202421	CCCCN(CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)CCCC	49.0
CHEMBL383499	CC(C)N(CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)C(C)C	73.0
CHEMBL202425	CCN(CC)CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	48.0
CHEMBL202424	CCCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	4.5
CHEMBL203645	CCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	9.6
CHEMBL203644	CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	2.5
CHEMBL378144	C#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	15.0
CHEMBL204085	O=C(C#CCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1	12.0
CHEMBL382073	CCN(CC)CCC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1	4.5
CHEMBL202621	O=C(C#CCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1	31.0
CHEMBL202398	CCCCN(CC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)CCCC	11.0
CHEMBL380669	CC(C)N(CC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)C(C)C	11.0
CHEMBL373207	CCN(CC)CC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1	6.8
CHEMBL202411	O=C(C#CCO)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1	25.0
CHEMBL91867	CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1	2.5
CHEMBL202360	C#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1	2.7
CHEMBL553	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	19.3
CHEMBL939	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	14.4
CHEMBL553	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	0.6
CHEMBL939	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	3.1
CHEMBL382862	Brc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2	10000.0
CHEMBL203295	COc1cc(OC2CCN(C)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1	21.0
CHEMBL205776	CN1CCN(CCCOc2cc(OC3CCOCC3)c3c(Nc4ccc(F)c(Cl)c4)ncnc3c2)CC1	66.0
CHEMBL382041	COCCOc1cc(OC2CCOCC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1	671.0
CHEMBL379017	COc1cc(OC2CCN(S(C)(=O)=O)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1	9601.0
CHEMBL204330	COc1cc(OC2CCN(C(C)=O)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1	873.0
CHEMBL203779	CCCN1CCC(Oc2cc(OC)cc3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1	2.0
CHEMBL204105	CCN1CCC(Oc2cc(OC)cc3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1	2.0
CHEMBL205149	COc1cc(OC2CCNCC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1	10.0
