mol_id	smiles	r2
gdb_25291	O=CC#Cc1c[nH]cn1	1660.5725
gdb_42996	C#C[C@@H]1N[C@@H]2C[C@@H]2C1=O	1012.5941
gdb_20494	C1OCc2nonc21	754.2624
gdb_108219	C[C@@]12OC[C@]1(CO)[C@H]2O	1136.5932
gdb_20800	CCc1cn[nH]c1N	983.1669
gdb_103397	CO[C@]1(C)C(=O)[C@@H]2C[C@@H]21	1065.6715
gdb_54183	NC(=O)[C@@]1(O)C[C@H]1C=O	1171.1783
gdb_124537	Cc1nc(C(C)C)n[nH]1	1397.3941
gdb_15248	C[C@H]1[C@@H](CO)N1C=O	999.0252
gdb_63703	C[C@@]1(O)C[C@@]2(O)CC[C@H]21	1117.7725
gdb_35236	N#C[C@H]1C[C@@]12CCCO2	1173.9565
gdb_65206	C[C@@]1([C@H]2C[C@H]3C[N@H+]32)CO1	1090.8057
gdb_120326	CCO[C@H]1[C@H]2OCO[C@@H]12	1211.1001
gdb_6640	CC(=O)CC#CC#N	1462.8207
gdb_75267	CC1=CC[N@@H+]2[C@H]1[C@@H]2C#N	1026.7977
gdb_105068	C[C@H]1C[C@H]1[C@@]1(CO)CO1	1277.1459
gdb_15302	N#C[C@@H]1C[C@@H]1O[CH+][NH-]	987.4861
gdb_87790	C[C@H]1O[C@]12C[C@@]1(CO1)C2	1339.477
gdb_83731	[NH-]C1O[C@@H]2CO[C@@H]2[C@@H]1O	970.4006
gdb_883	Cc1c[nH]c(=O)o1	692.3648
gdb_122190	CCCCC1(O)CCC1	1805.7912
gdb_21920	OCc1[nH]nnc1O	908.309
gdb_116948	NCCC#CCC(=O)O	1522.5209
gdb_43074	O=C1[C@H]2O[C@H]3C=C[C@@H]1[C@H]32	861.2336
gdb_60617	C[C@H]1C[C@H]1[C@@H](N)C(=O)O	1370.9403
gdb_17447	C[C@H]1[C@H]2[C@@H]3C[C@]3(C)[N@H+]21	853.7295
gdb_6366	CC(C)NC(=O)CO	1336.8833
gdb_56325	CC(=O)OCCCC=O	2243.0789
gdb_16374	C[N@@H+]1C[C@@H](O)C12CC2	936.6498
gdb_33967	C#C[C@]12C[C@H]1C[C@@]21CO1	1055.3741
gdb_56376	N#CC(N)(C#N)[C@H]1CO1	1049.1324
gdb_41305	C1[C@H]2[C@@H]3[C@@H]4OC[C@]24C[N@H+]13	880.7031
gdb_100025	COC(C)(C)[C@@]1(C)CO1	1226.4176
gdb_89950	C#C[C@@]12C[C@H](O)[C@@H]1CO2	1094.3629
gdb_68853	C[C@@]12C[C@]1(O)C[C@H]1C[N@H+]12	1005.5873
gdb_2120	[NH-]C1OCOC1=O	598.0989
gdb_7107	CCCC(=O)CC=O	1490.832
gdb_128491	COc1c(N)noc1C	1163.1559
gdb_107517	C#C[C@@H]1C[C@@H]2O[C@]12CC	1170.4636
gdb_116480	CC[C@@H]1C=CCCCO1	1409.5729
gdb_67723	O[C@@]12[CH-][C@@H]3C[C@H]4[C@@H]3[C@@H]1[C@H]42	870.3473
gdb_41308	C1[C@H]2C[C@]34CC[C@]23O[C@H]14	862.3567
gdb_23824	[NH-]c1nc(F)nn[nH+]1	777.4902
gdb_108294	O=C1O[C@@]2(CO)CC[C@@H]12	1107.653
gdb_53187	CC#C[C@H]1[C@H]2OC[C@]21C	1422.8996
gdb_87864	O[C@H]1C[C@@]12C[C@H]1C[C@H]1O2	1067.422
gdb_120447	CCO[C@H]1C[C@@](C)(O)C1	1723.266
gdb_42670	O=C1[C@@H]2[C@@H]3OC[C@H]1O[C@@H]32	833.8964
gdb_74792	CC1=C[C@@H]2C[C@H]1CCO2	1031.9108
gdb_5744	C[C@H]1Cc2cccn21	895.5697
gdb_117000	CCOC([NH-])C#CC=O	1997.3302
gdb_75557	N#C[C@@H]1NCCN=C1N	1138.7568
gdb_53354	CC#C[C@H]1CC(=O)CN1	1420.3917
gdb_90535	C[C@H]1O[C@@H]2[C@H]1O[C@H]2C#N	1176.9179
gdb_35302	C#C[C@H]1C[C@@]2(C#N)C[N@@H+]12	1210.5942
gdb_32712	CN/C=N/c1ncco1	1483.3426
gdb_104349	OC[C@]1(O)CC=CCC1	1203.9796
gdb_80132	CN1C(=O)[C@@H]2CC=C[C@@H]21	1056.1492
gdb_2102	CC1CCCCC1	861.7683
gdb_20376	c1cnn(C2CC2)n1	898.2333
gdb_86114	CC1=CCC(=O)[C@@H](O)C1	1250.1989
gdb_31390	[NH-]C1=N[CH+](CO)OC=C1	1167.3089
gdb_117417	C#CCOC(=O)NCC	1826.8986
gdb_77563	C[C@]1(O)[C@@H](O)[C@@]2(C)N[C@@H]12	1105.8168
gdb_125289	CC1=Cc2ncnn2C1	1114.6608
gdb_56621	C[C@@H](C#N)C(C=O)C=O	1254.0945
gdb_48836	O=C[C@@]12C=CCO[C@@H]1C2	1068.6889
gdb_99151	COC(=O)C[C@H]1C[N@H+]1C	1527.6121
gdb_47177	[NH-][C@@H]1CCC=CC(=O)O1	1037.585
gdb_47524	O=C1COC[C@@H]2C[C@H]1O2	965.0377
gdb_39301	C1C[C@H]2[C@@H]3O[C@H]2CC[C@H]13	924.1932
gdb_62189	C[C@H](C#N)NCCC#N	1915.6657
gdb_14814	C#C[C@@H]1CC[C@@H]1C=O	980.128
gdb_100084	CCC(C)(C)CC(N)=O	1511.2465
gdb_55883	C#C[C@@H]1C[C@@H]1CC(N)=O	1461.101
gdb_33830	C#C[C@]12C[C@]3(CN3)[C@H]1O2	1188.0559
gdb_90154	C[C@H]1C[C@]23COC[C@@]12N3	1028.9328
gdb_127900	C[NH2+]C1NC([NH-])=CNO1	1199.1515
gdb_52626	CC#CC(C)(C)O[CH+][NH-]	1629.4275
gdb_40169	C1OC2(CC2)[C@H]2C[C@@H]1O2	981.0022
gdb_52020	C#CC(C#C)CNC=O	1409.1368
gdb_90544	C[C@H]1C[C@@H]2[C@H]1O[C@H]2C=O	1266.0443
gdb_25419	O=Cc1coc(=O)cn1	1174.945
gdb_91477	N#C[C@]12C[C@H](C[C@@H]1O)C2	1035.7152
gdb_97561	CC(=O)[C@@H](O)C#CCO	1739.9431
gdb_28638	C#Cc1ncc(C)cn1	1270.8083
gdb_54457	CC(=O)[C@]12N[C@H]1[C@H]1N[C@H]12	1085.488
gdb_109323	CCC1=CCO[C@H]1C#N	1222.831
gdb_7070	C[C@@H](CC#N)NC=O	1084.4153
gdb_50056	[H]/N=C(/C#N)N1C[C@H]1C=O	1016.9075
gdb_87546	C[N@H+]1C[C@]12C(=O)N1C[C@@H]12	1055.7317
gdb_78056	C[C@@H]1[C@H]2C(=O)[C@@H]1[C@H]2C=O	1125.1811
gdb_69029	C#C[C@@]12C[C@]1(O)[C@@H]([NH-])N2	1071.1471
gdb_110594	OC[C@H]1[C@@H]2[C@H]3C[C@@H]2[C@]31O	1090.0956
gdb_3924	O=Cc1nnon1	631.3044
gdb_108121	CC[C@@]12O[C@H]3C[C@@H]1O[C@H]32	1027.2265
gdb_64186	CC1(C)CO[C@]1(C)C=O	1121.3145
gdb_27902	Nc1cc(N)cc(N)c1	1250.3542
gdb_92668	C#CC1=CC[C@H](C)C1=O	1236.716
gdb_91864	O=C[C@]12C[C@@H](O)C[C@H]1N2	1122.0131
gdb_58171	C[C@H](C(=O)C#N)[NH+](C)C	1252.5297
gdb_65122	OC1(C2=CCOC2)CC1	1252.344
gdb_93328	C#C[C@@H]1C(=O)NC[C@@H]1O	1072.3133
gdb_70542	C[C@@]12CC(=O)NC[C@@H]1C2	1129.5346
gdb_70579	C[C@]12O[C@H]1CC[C@H]1C[C@H]12	1060.72
gdb_94727	C[C@H]1CC[C@@]2(C)CC[C@@H]12	1217.5448
gdb_79236	C[C@@]12[C@H]3[C@@H]1O[C@]2(C)[C@H]3O	1004.1735
gdb_40680	C1N[C@H]1[C@H]1OC12COC2	1358.8237
gdb_57194	CC(C)(O)[C@@H](N)C(=O)O	1202.0463
gdb_98068	NC(=O)C(=O)C(=O)CO	1313.6028
gdb_108454	O=C1C[N@@H+]2CC[C@]12CO	1058.8961
gdb_17787	COC[C@H]1[C@H]2C[C@@H]1C2	1196.1581
gdb_72909	C[C@]12CO[C@H]1[C@H]1N[C@H]1C2	995.8132
gdb_35606	N#C[C@H]1C[NH2+][C@H]2CC[N@H+]21	1002.5953
gdb_122111	CCCC[C@H](C=O)CC	2067.5255
gdb_11105	C#C[C@H]1CC([NH2+]C)O1	1113.0377
gdb_36836	C1CC1CC12CC(C1)C2	1410.6743
gdb_116037	CC[C@H]1OCC=C[C@H]1O	1250.1523
gdb_5675	c1cc2ncoc2o1	693.6191
gdb_44576	O=C1N[C@H]2[C@H]3C[C@H]3C[C@@H]12	976.8316
gdb_11413	CC[C@H]1CNC(=O)C1	1179.1519
gdb_13551	C[N@H+]1C[C@H]1[C@@H](N)C#N	1058.781
gdb_132329	O=CN/C(F)=C\C(=O)F	1154.8502
gdb_36183	C#CC[C@@]12C[C@H]3C[N@@H+]1[C@H]32	1147.0842
gdb_16884	O=C1NC[C@H]2C[C@H]2O1	805.3192
gdb_14131	C[C@@H](O)[C@@]12CC[N@@H+]1C2	959.488
gdb_110885	CO[C@H]1[C@H]2O[C@@H](C)O[C@@H]12	1086.7643
gdb_33706	C#C[C@@]12C=C[C@H]3C[C@@H]1[N@H+]32	985.5173
gdb_131124	O=C[C@H](O)c1cnn[nH]1	1170.9976
gdb_331	N#CC(N)C#N	562.9596
gdb_119036	C[C@H]1O[C@]1(CO)CCO	1471.4613
gdb_11649	C#C[C@@]12C[C@@H](N1)[C@@H]2O	861.3281
gdb_39570	C1=NCC[C@H]2C[NH2+][CH+]N12	1050.2912
gdb_106207	OC[C@]12[C@@H]3[C@@H]4O[C@H]1[C@H]2[C@@H]43	988.997
gdb_34948	N#CC1[C@H]2C[C@@H]3[C@H]2C[C@H]13	987.4751
gdb_51329	O=CC[C@H]1[C@H]2[C@H]3C[C@@H]1[N@@H+]23	1214.2837
gdb_89138	C#C[C@H]1[C@H]2[C@@H](C)O[C@]21C	1142.8937
gdb_109604	C#C[C@@]1(C)[C@H](C)[C@@H]1CC	1433.3126
gdb_18956	CC[C@H]1[C@H]2[C@@H]3C[C@H]2[C@H]13	1040.5366
gdb_98543	CNC(=O)[C@]12C[C@H]1CO2	1232.4601
gdb_30133	C[C@H]1CN1c1cocn1	1136.0014
gdb_25315	N#Cc1nc[nH]c1C=O	1103.5178
gdb_28662	C#Cc1ccc(O)cn1	1245.9362
gdb_122893	C[C@H](C#N)OCCCO	2004.7903
gdb_64654	C#CC[C@]1(O)[C@H]2C[C@@H]1C2	1165.322
gdb_72633	N#C[C@H]1[C@]2(O)CC[C@]12O	1044.7068
gdb_129869	Nc1ccnn1C1CC1	1126.6448
gdb_109952	CO[C@H]1[C@@H](C)C[C@@]12CO2	1227.8495
gdb_46522	O=C1NCC2(CN1)CN2	1136.2845
gdb_59347	C[C@@H](O)[C@H]1CN(C)C1=O	1257.3418
gdb_970	Cc1occc1O	674.4643
gdb_84402	C[C@H]1C=C[C@@H](O)[C@H]2O[C@H]21	1117.9002
gdb_133880	C1[C@H]2[C@@H]3[C@H]4[C@H]5O[C@@]13[C@@H]2[C@H]54	777.3913
gdb_49812	O=CN1C=CCCC=C1	1245.9948
gdb_71271	C[C@@]12O[C@H]3[C@@H](NC1=O)[C@H]32	892.786
gdb_58923	C[C@@H](O)[C@]12C[C@@H]3[C@H]1C[C@@H]32	1106.5908
gdb_22296	O=C1CC(NO)CCO1	1210.0281
gdb_132358	Cc1cc(C)nc(F)c1	1240.4712
gdb_15588	N#C[C@@H]1NCC[C@@H]1N	921.8732
gdb_86904	C[C@H]1C[C@@H](CC2CC2)O1	1693.306
gdb_69746	C[C@]12C[C@H]1[C@H]1NC(=O)[C@H]12	1037.399
gdb_102337	C#C[C@@](C#N)(CC)OC	1184.7671
gdb_112602	CC[C@H]1C[C@](C)(C=O)C1	1579.3803
gdb_50508	O=C[C@H]1CC[C@H](C=O)O1	1284.6157
gdb_104196	CC[C@@]1(C)OCC1(C)C	1280.7399
gdb_59988	CC(C)C[C@@H](C)C1CC1	1628.59
gdb_85981	C[C@H]1C[C@](O)([C@H]2CO2)C1	1262.668
gdb_42274	N#CC(=O)[C@H]1C[C@H]2N[C@@H]12	1054.4144
gdb_116701	CO[CH+][NH2+][C@H]1C[C@@H](O)C1	1671.7013
gdb_129783	Nc1[nH]nc2[nH]cnc12	982.284
gdb_120143	CCC[N@@H+]1[C@@H]2[C@H](O)C[C@@H]21	1427.2884
gdb_63644	CC1(C)O[C@H]1C1COC1	1450.8821
gdb_108458	O=C1O[C@@H]2CN[C@]12CO	1020.537
gdb_132512	Cc1ccc(O)c(F)c1	1205.558
gdb_6433	C[C@@]1(C=O)CC(=O)O1	903.3728
gdb_74829	CC1=C[C@H]2O[C@@]2(C=O)C1	1222.8358
gdb_52693	CC#C[C@@H](O)C1COC1	1606.6813
gdb_24722	C1=Cc2cccn2CC1	1051.9556
gdb_31070	COc1cc(N)[nH]c1C	1337.674
gdb_94845	C[C@H]1CC2(COC2)CO1	1294.381
gdb_127851	CNc1cncn[n+]1C	1144.0801
gdb_124225	CC([NH-])Oc1cnoc1	1274.0425
gdb_60601	O[C@H](C1COC1)[C@H]1CO1	1275.1396
gdb_70190	C[C@]12C[C@H]1NC(=O)CN2	1136.6785
gdb_107371	O=C1C[C@@H]2C[C@]2(CO)C1	1235.2291
gdb_51821	O=CN[C@@H]1CN=COC1	1288.4674
gdb_23818	[NH-]c1nno[cH+]c1F	767.0525
gdb_100747	NC[C@@H](O)[C@@H](O)C(=O)O	1372.6939
gdb_104033	CC[C@@]1(O)C[C@H]2C[N@H+]2C1	1200.1781
gdb_78644	O[C@@H]1[C@H]2[CH-]C[C@]3(O)[C@H]2[C@H]13	1017.7866
gdb_5911	C#CC[C@@](C)(O)C#N	1018.0548
gdb_21285	COc1n[nH]c(C)n1	1032.6683
gdb_114710	CC[C@H]1C[C@H]2N[C@H]2C1=O	1153.208
gdb_109175	CCC1=CC[C@@H](C)OC1	1517.8427
gdb_782	Oc1c[nH]nn1	432.8267
gdb_79862	O[C@@H]1[C@@H]2[N@H+]3CC[C@]2(O)[C@@H]13	1002.4536
gdb_101486	CO[C@@H](C)[C@H]1COCO1	1371.0623
gdb_70298	C[C@]12C[C@]3(CO3)C[C@H]1O2	1126.8032
gdb_98024	COC(=O)C#C[C@@H](C)O	1932.2452
gdb_120500	CCC[C@@H]1C=C[C@H](C)C1	1855.1007
gdb_80737	C#C[C@H]1O[C@@H]2[C@H](C)[C@@H]2O1	1129.3463
gdb_68094	C[C@]12CO[C@](C)(C1)C2=O	1052.8494
gdb_37780	C1=C[C@H]2[C@H]3C(=CC1)C[N@H+]32	934.1158
gdb_25195	[NH-]C1=C([NH-])NC=CC=N1	1042.9207
gdb_24977	[NH-]C1OC2=C(CNC2)O1	1100.3408
gdb_29489	Cc1coc2ncoc12	1003.1027
gdb_47591	O=C1CCN[C@H]2CN[C@@H]12	1071.6646
gdb_60413	CC(C)OC[C@H]1CCO1	1817.2493
gdb_120934	CCO[C@H]1C[C@H]2C[C@]21O	1435.1589
gdb_43501	[NH-][C@@H]1CC(=O)NC(=O)O1	1060.2704
gdb_11026	C[C@@]12C=C[C@H](O)[C@@H]1C2	911.9449
gdb_54525	CC(=O)[C@]12COC[C@H]1O2	1114.8453
gdb_6835	C[C@@]1(O)CC[C@H]1CO	1062.25
gdb_45932	[NH-][C@@H]1OC(=O)COC1=O	1018.905
gdb_11264	C[N@@H+]1CC=C(C#N)C1	1076.5843
gdb_127045	CCOc1cc(N)on1	1545.9444
gdb_89651	C#C[C@]12C[C@@H](O)[C@@]1(C)C2	1186.9137
gdb_90289	O=C1C=C2C[C@H](O)[C@@H]2C1	1097.1799
gdb_84656	C[C@@H]1[C@@H]2N[C@@H]2C=C[C@@H]1C	1101.9115
gdb_113302	CC[C@@]1(C#N)C[C@H]1CO	1446.5457
gdb_128706	COc1noc([NH-])[n+]1C	1175.3683
gdb_78823	C#C[C@H]1[C@@H]2[C@H]3[C@@H]2[N@@H+]1[C@H]3C	1103.6954
gdb_80862	C[C@H]1O[C@@H]2C[C@@]1(O)[C@H]2C	1076.7768
gdb_121048	CCO[C@H]1CCC(=O)O1	1388.6026
gdb_87927	C[C@H]1O[C@@]12CCC(=O)C2	1294.8684
gdb_30086	Cn1cc[nH]c(=O)c1=O	1056.6849
gdb_7019	[H]/N=C/NC(=O)CC#C	1121.8839
gdb_68703	C[C@@]12C[C@]1(C#N)C([NH-])O2	1052.0577
gdb_119464	CCC[C@@]12C[C@H](C)[C@@H]1C2	1719.9193
gdb_58135	CC(C)[C@](O)(C#N)C=O	1130.2641
gdb_45175	O=C1C[C@H]2C[C@H]3[C@@H]1C[N@@H+]23	900.6624
gdb_67427	C[C@]12[C@@H]3C[C@H]1[C@@]2(C=O)O3	1047.5542
gdb_91345	C[C@]12[C@H](C[C@H]1O)C[C@@H]2O	1057.4979
gdb_86979	C[C@H]1C[C@H](NCC#N)C1	1849.2197
gdb_126320	CCc1cnc(C)nn1	1349.4466
gdb_110436	O=C1[C@@H]2[C@@H](CO)[C@H]3[C@@H]2N13	1114.1258
gdb_27238	Nc1oc(=O)n2c1CC2	1054.4703
gdb_85270	O=C1C[C@H](O)C[C@@]12CO2	1156.2127
gdb_114437	CO[C@H]1O[C@H]2[C@H]3N[C@@H]1[C@H]32	970.0177
gdb_124497	CC(C)c1[nH]ncc1O	1233.0718
gdb_104440	C[C@@]1(CO)CCOCO1	1192.8421
gdb_100730	CC[C@@H](O)[C@@H](N)C(=O)O	1396.4801
gdb_105720	CO[C@]1(C#N)C=CCC1	1122.1142
gdb_69715	C[C@]12O[C@H]1[C@H]1C([NH-])O[C@H]12	1016.2636
gdb_92345	C[C@H]1C[C@@H]2CC[C@@H](O2)O1	1059.3557
gdb_124759	C[C@@H](O)c1cn[nH]c1O	1166.8536
gdb_9264	C#CCC[C@H](C)CC	1630.7838
gdb_14586	N#CCCC#CC=O	1760.8843
gdb_41883	C1=CC[C@@H]2OC[C@@H]2OC1	1076.778
gdb_108426	OC[C@]12CC[C@H]1[NH2+][CH+]O2	1043.9258
gdb_64981	[H]/N=C(\NC=O)[C@]1(C)CN1	1295.4002
gdb_26265	CC(C)c1ccncc1	1296.1392
gdb_7590	CC(C)[C@@]1(C)O[C@H]1C	1077.7512
gdb_31941	COc1ncc(C=O)o1	1311.6773
gdb_49771	O=CN1[CH+][NH2+]CC12CC2	1093.6595
gdb_69509	C[C@@]12C[C@]1(O)[C@@]1(O)C[C@@H]21	1038.9076
gdb_120853	CCO[C@H]1C[C@H]1COC	1878.8816
gdb_82152	O=CC[C@H]1[C@@H](O)[C@H]2C[N@H+]21	1280.9662
gdb_115126	CCN1CCC(=O)C1=O	1243.5796
gdb_2884	N#C[C@H]1CN[CH+][NH2+]1	692.608
gdb_125626	Cc1n[nH]c(N)c1CO	1204.6463
gdb_108481	CO[C@]12CC[C@H]1C[C@H]2C	1176.5399
gdb_64694	C#C[C@@H]1C[C@@]1(O)CC#N	1353.6914
gdb_39330	C1C[C@@H]2C[C@@]23COC[C@@H]13	1036.8491
gdb_85099	C#C[C@@]1(N)C(=O)N[C@@H]1C	1105.7275
gdb_53620	CC#CC[C@H]1CCOC1	1804.9363
gdb_73410	C[C@]12CC[C@H]3[C@@H]4[C@H]([C@H]31)[N@@H+]42	913.5491
gdb_98699	C#C[C@@H]1N[C@@H]1C(=O)CC	1290.9408
gdb_95649	C[C@H]1OCOC([NH-])[C@H]1O	1055.4783
gdb_77497	C[C@]12N[C@](C)([C@H]1O)[C@H]2O	1106.9557
gdb_7012	C#CCC(=O)CC#C	1275.1343
gdb_102689	CCC(CC)CCC=O	1966.9019
gdb_656	C1=CCCCC1	552.2096
gdb_102438	CC[C@@H](CO)C(=O)C#N	1352.7399
gdb_5218	CCNc1[nH+]cco1	1057.0498
gdb_27130	O=CCc1ocnc1O	1251.5752
gdb_52973	CC#C[C@]12C[N@H+]1[C@H]1C[C@H]12	1415.5239
gdb_39079	C1=C\[C@@H]2O[C@@H]2C/C=C/C/1	1006.4397
gdb_92952	C[C@H]1O[CH+][NH2+][C@]1(C)C=O	1053.9603
gdb_2854	O=C[C@@H]1O[C@@H]1CO	875.7086
gdb_104335	C[C@@]1(CO)CC=CCO1	1172.221
gdb_38726	C1C[C@@]23C[C@@H](O1)O[C@@H]2C3	902.2365
gdb_93803	C[C@@H]1OC[C@H](C)NC1=O	1172.0488
gdb_109695	CO[C@H]1[C@@H](O)[C@]1(O)CO	1248.8097
gdb_86507	N#CC#C[C@H]1C[C@H](O)C1	1738.4846
gdb_131620	N#Cc1cn[nH]c1CO	1177.059
gdb_51981	[H]/N=C(/COC=O)NC=O	1487.6578
gdb_127757	Cn1nnc2occc21	984.8348
gdb_122856	COC(=O)NCCCO	2108.3228
gdb_40082	C1=C2[C@@H](CC23CC3)OC1	1154.4163
gdb_28006	Cc1cn(C=O)cc1O	1288.9485
gdb_57450	CC(C)(C)[C@H]1C[C@H]2C[C@H]21	1279.8497
gdb_31366	CNc1nc(=O)nc[nH]1	1163.3948
gdb_108759	CCC1=CC(=O)N[C@H]1C	1334.9893
gdb_16236	C[C@H]1O[CH+][NH2+]C12CC2	851.3432
gdb_56738	N#C[C@H](O)[C@@]1(C=O)CN1	1104.1741
gdb_116794	CC#CCO[CH+][NH2+]CC	1952.0865
gdb_63561	CC1(C)N[C@@]12COC2[NH-]	1144.6692
gdb_69907	C[C@]12C[C@H]1[C@H]1N[C@@H]2C1=O	976.4698
gdb_117904	CCCN(C)C(=O)C#N	1535.2863
gdb_79759	C[C@H]1[C@H]2[C@H]3C[C@@H]4[C@H]([C@H]32)[N@@H+]41	901.5002
gdb_113681	CNC(=O)[C@H]1N[C@H]1CO	1539.0951
gdb_116120	O=C1N[C@@H](CO)CCO1	1254.3476
gdb_19941	C1O[C@H]2C[C@H]3O[C@H]3[C@@H]12	731.5837
gdb_104059	CC[C@@]1(O)C[C@H]2OC[C@H]21	1185.4021
gdb_15296	N#CC[C@@H]1N[C@@H]1C=O	1203.0601
gdb_71977	N#C[C@]12N[C@@H]3C[C@@]1(N)[C@@H]32	990.9542
gdb_40048	C1C[C@@H]2C[C@H]1CC21CC1	1072.9295
gdb_52162	O=CCO[C@@H]1[C@@H]2CC[C@@H]21	1472.5782
gdb_131943	Cn1cccc1[N+](=O)[O-]	1062.1159
gdb_95720	O=C1CC[C@@H](O)CCN1	1270.9958
gdb_118867	C[C@@]1(CCO)C[C@H]2O[C@H]21	1403.6278
gdb_96550	C[C@H]1CCOCC[C@H]1O	1257.4247
gdb_40322	C1N[C@H]1C1([C@H]2CN2)CO1	1170.1423
gdb_73409	C[C@@]12CC[C@H]3[C@@H]1[C@H]1[C@@H]2[N@H+]13	918.8471
gdb_25360	O=Cc1c[nH]c(C=O)c1	1376.1888
gdb_78693	C[C@H]1[C@H]2[C@H]3[C@@H]1[C@@H]2C31CC1	1237.7616
gdb_92476	C[C@H]1C[C@H]2OC[C@@H]1CO2	1011.6917
gdb_90053	C[C@H]1C[C@]23O[C@H](C2=O)[C@@H]13	1056.2926
gdb_86603	CN1C[C@@H]([NH+]2CC2)C1=O	1208.1933
gdb_7558	COC[C@@]1(O)C[C@H]1O	1134.0756
gdb_57902	C[C@H]1C[C@H]1C(=O)N(C)C	1378.8015
gdb_77373	C[C@]12C[C@@H]3[C@H]1[C@]3(O)[C@H]2O	1032.6563
gdb_47435	O=C1CCO[C@H]1[C@H]1CO1	1064.2572
gdb_21175	CNc1cc(O)n[nH]1	1039.5
gdb_84466	C[N@@H+]1[CH+][NH2+][C@@]2(C#N)C[C@@H]12	1124.7666
gdb_62292	N#C[C@@]1(O)[C@@H]2C[C@@H]3[C@H]1[N@@H+]32	947.1878
gdb_39514	C1=CC2=CC[C@@H]3[C@H](C1)[C@H]23	924.7743
gdb_116938	CC#CCC#CCCO	2505.1167
gdb_87881	O[C@H]1C[C@@]12C[C@H]1CC[C@H]12	1159.4411
gdb_88006	C[C@H]1N[C@@]12CC[C@@]21CO1	1184.9054
gdb_80453	C[C@H]1[C@H]2C[C@@H](C)C(=O)[C@@H]12	1117.6445
gdb_81920	C[C@H]1[C@H]2C[C@H]2C(=O)N1C	1103.8095
gdb_17674	C[C@H]1C[C@]1(O)C1CC1	1063.5975
gdb_45363	O=C1C[C@@H]2C[C@@H](CO2)N1	976.3988
gdb_114693	CC[C@H]1C[C@H]2C[C@@]2(C)C1	1494.2793
gdb_22197	N#CC/C(CCO)=N\O	1531.6704
gdb_87372	C[C@H]1NC(=O)[C@]12N[C@@H]2C	1171.6329
gdb_120214	COC[C@H]1[C@@H]2C=C[C@H]1O2	1352.301
gdb_58545	C[C@@H](O)[C@@]1(C)NCC1=O	1170.4123
gdb_73355	C[C@]12CC[C@@H]3[C@H](CC1)[C@@H]32	1029.0547
gdb_72430	C[C@@]12C[C@@H](CO1)[C@H]1C[C@H]12	955.9686
gdb_20243	O1[C@@H]2[C@@H]3O[C@@H]4[C@H]1[C@@H]4[C@H]23	600.8141
gdb_31443	[NH-]C1=N[CH+](CO)N=CO1	1140.6872
gdb_58727	C[C@@H](O)[C@@]12[C@H]3[C@H]4[C@@H]1[N@H+]4[C@H]32	1075.1403
gdb_15982	C[NH2+]C1OC[C@@]12CN2	972.8501
gdb_59483	C[C@@H](O)[C@H]1O[C@H]1[C@H]1CN1	1331.1958
gdb_99363	C#CCOCC(=O)CO	1964.5412
gdb_107288	CO[C@]12C[C@H]1[C@H]1CO[C@H]12	1102.8663
gdb_84292	C[C@H]1C=CC(=O)[C@]1(C)O	1080.9776
gdb_30122	O[C@H]1C[C@H]1c1cnc[nH]1	1157.5228
gdb_55264	CC1=C[C@H](C(=O)O)NC1	1287.3139
gdb_61835	C[C@@H]1N[C@@H]1[C@@H](C)OC=O	1436.2129
gdb_24609	c1cc([C@H]2CCO2)co1	1243.1909
gdb_83662	C[C@H]1[C@@H](C#N)[C@H]2CC[N@H+]21	1045.113
gdb_88021	O[C@H]1C[C@@]12OC[C@@]21CN1	1114.4445
gdb_89357	C[C@@]12C[C@@H](O)[C@@H](O1)C2=O	1032.0695
gdb_90169	O[C@H]1C[C@@]23COC[C@]12O3	966.6725
gdb_13909	CC(=O)[C@H]1[C@@H](C)[C@H]1O	970.6711
gdb_40623	C1CC1[C@H]1[C@@H]2CC[C@H]1C2	1292.2821
gdb_15863	C[C@@H]1C[C@H](C)[C@@H]1C#N	993.5547
gdb_72896	C[C@]12C[C@H]3C[C@H]3[C@H]1CO2	1014.589
gdb_124766	C[C@@H](O)c1ccnn1C	1197.2361
gdb_1050	COc1cnc[nH]1	716.6718
gdb_117059	CCOC([NH-])C(=O)OC	1622.8502
gdb_115080	CC[C@H]1CN=COC1=O	1107.3269
gdb_14584	O=CC#CC#CC=O	1835.6311
gdb_103753	CC[C@@]1(C)O[C@]1(C)CO	1400.7204
gdb_66206	N#C[C@@]1(O)CC=CCC1	1054.8907
gdb_115439	C#C[C@@H]1C[C@@H](CO)CO1	1381.5029
gdb_15942	CC[C@]12CO[C@H]1CO2	916.5693
gdb_126591	CCCCc1nn[nH]n1	1767.8407
gdb_112418	C[C@H]1OC(=O)C[C@H]1CO	1228.9238
gdb_86566	C[C@H]1[C@@H](O)C[C@H]1C(N)=O	1126.2748
gdb_51702	O=CC[C@H]1CC(=O)CN1	1497.4248
gdb_33621	N#C[C@@]12[C@@H]3[C@H]4[C@@H]3[C@@H]1C[C@H]42	921.6829
gdb_62894	C[C@@]1(O)[C@H]2O[C@@H]1[C@@]21CO1	1041.1533
gdb_24257	c1cc2c([nH]1)[C@@H]1N[C@@H]1C2	1005.5234
gdb_98330	CNC(=O)[C@@H](C)CC#N	1590.0051
