molecule_chembl_id	smiles	pIC50	molecular_weight
CHEMBL135853	COc1cc2ncnc(Oc3cccc(Cl)c3)c2cc1OC	7.698970004336019	316.061469956
CHEMBL3699614	C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2Br)c1	7.698970004336019	565.143699856
CHEMBL4078023	Cc1nc(C)c(/C=C2\CN(C)C/C(=C\c3nc(C)c(C)nc3C)C2=NO)nc1C	7.698970004336019	392.232459516
CHEMBL3699589	C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3OC)ncc2C(F)(F)F)c1	7.698970004336019	572.1995026239999
CHEMBL207718	COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CN(C)C1	7.698970004336019	458.163329908
CHEMBL3921302	CN1CCN(c2ccc(Nc3ncnc4cc5oc(=O)n(CCOC(=O)CCl)c5cc34)cc2Cl)CC1	7.698970004336019	530.1236086079999
CHEMBL3671511	C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)NC(C)CC	7.698970004336019	544.1233790120001
CHEMBL3805782	Fc1ccc(Nc2ncnc3cc(OC4CCOC4)c4c(c23)OCCO4)cc1Cl	7.688246138944246	417.08916192399994
CHEMBL4078182	S=C(Nc1cccc(Cl)c1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1	7.686132779630847	482.9920062600001
CHEMBL3647967	C=CC(=O)N[C@H]1CC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1	7.686132779630847	454.211724072
CHEMBL4173696	C/C=C/c1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(OCCCN4CCOCC4)cc23)cc1	7.684029654543082	547.315854792
CHEMBL2048794	O=C1NCc2cccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)c21	7.67778070526608	435.109817116
CHEMBL3676370	C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCOC	7.67778070526608	565.0527721840001
CHEMBL3974571	C=C(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1	7.67778070526608	499.17864562400007
CHEMBL1272325	O=C(/C=C/CN1CCOCC1)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1	7.67778070526608	479.199110788
CHEMBL3759257	OCc1ccc(-c2cc3c(Nc4ccccc4)ncnc3s2)cc1	7.67778070526608	333.0935831
CHEMBL565714	CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCN1CCNCC1	7.67778070526608	539.2757212960001
CHEMBL3805461	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c4c(c23)OCCO4)c1	7.67778070526608	377.13755608799994
CHEMBL434827	CCN(CC)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	7.67778070526608	525.1487852360001
CHEMBL3977326	CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4Cc4ccccc4)c3)ncnc2cc1OC	7.67778070526608	451.20082504
CHEMBL3758761	COc1c(C=O)cccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1	7.67778070526608	389.11979784800013
CHEMBL4103440	COc1ccc(-c2nnc(-n3c(-c4ccccc4)nc4cc(Cl)ccc4c3=O)s2)cc1	7.67778070526608	446.0604244
CHEMBL287289	CN(C)CCCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21	7.67778070526608	423.105857804
CHEMBL206003	NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1	7.67778070526608	459.126216128
CHEMBL203295	COc1cc(OC2CCN(C)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1	7.67778070526608	416.141531844
CHEMBL3671538	C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCCN(C)C	7.67778070526608	558.139029076
CHEMBL387187	O=C(Nc1cccc(Nc2cc(Nc3cccc(C(F)(F)F)c3)ncn2)c1)C1CC1	7.67778070526608	413.146344856
CHEMBL3357639	O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)/C(F)=C/CN1CCOCC1	7.671620396561262	545.1641384320001
CHEMBL4276744	C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(OCCCN3CCOCC3)cc2)ncc1Cl	7.667561540084394	508.198966468
CHEMBL4278226	C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(NC(=O)CN3CCOCC3)cc2)ncc1Cl	7.66354026615147	507.178565372
CHEMBL3805681	Clc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)c1	7.6585654754218595	456.15643296
CHEMBL175101	CN(C)CCn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc21	7.657577319177793	410.0854567080001
CHEMBL3918330	C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1	7.657577319177793	499.17864562400007
CHEMBL3972981	CC[C@@H](Nc1ncnc2oc(-c3ccc(OC)cc3)cc12)c1ccccc1	7.657577319177793	359.163376912
CHEMBL3934461	COc1ccc(-c2cc3c(NC(CC(N)=O)c4ccccc4)ncnc3o2)cc1	7.657577319177793	388.1535405
CHEMBL4077973	C=CC(=O)Nc1cc(Nc2cc(-c3cn4c5c(cccc35)CCC4)nc(OC)n2)c(OC)cc1N(C)CCN(C)C	7.657577319177793	555.295788044
CHEMBL302552	O=C1Nc2ncnc(Nc3ccc(F)c(Cl)c3)c2/C1=C/c1ccc(C(=O)NCCN2CCOCC2)[nH]1	7.657577319177793	511.153493496
CHEMBL210444	O=C(NCCCl)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1	7.657577319177793	375.06536546
CHEMBL3676340	C=CC(=O)Nc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCCNC(C)=O	7.657577319177793	505.056107976
CHEMBL428777	C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C	7.657577319177793	477.156767308
CHEMBL4089601	C=CC(=O)NCCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1	7.657577319177793	473.16855960800007
CHEMBL3219128	C=CC(=O)Nc1cccc(N2C(=O)C(C)N(C)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1	7.65521487736734	570.2703015680001
CHEMBL4081703	C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(/C=C/c4cc(C)cc(C)c4)cc3)ncc2Cl)c1	7.649751981665837	496.16660372
CHEMBL4278815	C=C=CC(=O)Nc1cc(Nc2nccc(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	7.649751981665837	498.2491722
CHEMBL3806292	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2	7.647817481888637	361.062947176
CHEMBL3980550	CN(C)C/C=C/C(=O)NC1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1	7.647238808276169	511.2695732960001
CHEMBL3893004	CN(C)C/C=C/C(=O)N[C@H]1CC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1	7.647238808276169	511.2695732960001
CHEMBL4282523	C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)ccc1N(C)CCN(C)C	7.642065152999546	481.2590086120001
CHEMBL255656	CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(Cl)c2)c1	7.638272163982407	407.126135876
CHEMBL3416595	COC[C@@H](Nc1ncnc2sc(-c3ccccc3OC)cc12)c1ccccc1	7.638272163982407	391.135447912
CHEMBL3921129	CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1	7.638272163982407	576.296122392
CHEMBL329672	Clc1cccc(Nc2ncnc3ccccc23)c1	7.638272163982407	255.056325
CHEMBL255438	Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/OCc1ccccc1	7.638272163982407	467.186986544
CHEMBL3416439	C#Cc1cccc(Nc2ncnc3sc(Br)cc23)c1	7.638272163982407	328.96223035599996
CHEMBL3921710	CCCCN1C(=O)CS/C1=N/Nc1nncc2ccccc12	7.638272163982407	315.11538116400004
CHEMBL4282506	N#CCC(=O)N/N=C1\C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc21	7.638272163982407	377.07938958
CHEMBL565467	CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)O[C@H]1CC[C@H](N)CC1	7.638272163982407	524.2648222640001
CHEMBL380078	CNC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1	7.638272163982407	516.147679844
CHEMBL3676378	C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(CC)NC(=O)CN(C)C	7.638272163982407	558.139029076
CHEMBL583403	CCC1=C2C(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)=NC=NC2N=C1NC(=O)OC[C@@H]1COCCN1	7.638272163982407	544.2346650080001
CHEMBL4207984	N#Cc1ccc(O)c(-c2nc(NCc3cccnc3)c3ccccc3n2)c1	7.638272163982407	353.12766010000007
CHEMBL3671501	C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(F)(F)F	7.638272163982407	541.037264352
CHEMBL3676376	C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@H](C)NC(=O)CN(C)C	7.636388020107855	578.08440666
CHEMBL4098591	CCC(=O)N1CC[C@@H](N2C(=O)N(c3ccccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1	7.6307841425898575	588.2728001040001
CHEMBL3754803	C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4C)nc32)c1	7.628932137728263	509.2539232320001
CHEMBL4097627	Oc1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1	7.627087997029893	446.1542894480001
CHEMBL3805509	C#Cc1cccc(Nc2ncnc3cc(OC(C)C)c4c(c23)OCCO4)c1	7.625251653989896	361.142641468
CHEMBL597950	C=C=CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O	7.623423042943488	357.06803255600005
CHEMBL4066845	CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)o1	7.619969752032169	474.0928674
CHEMBL3925584	COc1ccc(-c2cc3c(N[C@H](C)c4ccccc4F)ncnc3o2)cc1	7.619788758288394	363.138305036
CHEMBL3671520	C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CS(C)(=O)=O	7.619788758288394	565.0430800920001
CHEMBL402149	CO/N=C/c1c(N)ncnc1Nc1cccc(Br)c1	7.619788758288394	321.022522104
CHEMBL493428	CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1	7.619788758288394	562.2162380720001
CHEMBL133023	Cc1cccc(Nc2ncnc3ccc(/N=N/N(C)C)cc23)c1	7.619788758288394	306.159294576
CHEMBL2425083	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC2(C1)CS(=O)(=O)C2	7.619788758288394	506.119082148
CHEMBL3953210	COc1ccc(-c2cc3c(N[C@H](C)c4cccc(F)c4)ncnc3o2)cc1	7.619788758288394	363.138305036
CHEMBL3092313	CN(C)CCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1	7.619788758288394	502.189544656
CHEMBL4284413	O=C(Nc1nccs1)C(c1ccccc1)N1Cc2ccccc2C1=O	7.619788758288394	349.08849771999996
CHEMBL3233777	CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1	7.619788758288394	405.0826370640001
CHEMBL3806213	Fc1ccc(Nc2ncnc3cc(OCC4CCCO4)c4c(c23)OCCO4)cc1Cl	7.617982957425132	431.10481198799994
CHEMBL2179119	Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1	7.617982957425132	446.154289448
CHEMBL4227281	Cc1ccc(/C=N/NC(=O)N2CCc3ncnc(Nc4cccc(C(F)(F)F)c4)c3C2)cc1	7.616184634019569	454.172893952
CHEMBL4088971	OCCCc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]ccc23)[nH]1	7.61261017366127	336.13863938400004
CHEMBL4204983	CN(C)CCN(C)c1nc(Nc2ccc(F)cc2)nc2cnc(Nc3ccc(N4CCC(N(C)C)CC4)cn3)cc12	7.607303046740334	558.3343194680001
CHEMBL4284684	C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(OCC(=O)N3CCOCC3)cc2)ncc1Cl	7.605548319173783	508.16258096
CHEMBL3753532	COc1cc(NC(=O)Nc2ccccn2)cc(-c2c[nH]cn2)c1OC	7.605373235727791	339.133139404
CHEMBL3219129	C=CC(=O)Nc1cccc(N2C(=O)C(C(C)C)N(C)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1	7.605023280445436	598.3016016960001
CHEMBL241919	CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(C)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C	7.603800652904264	541.232519092
CHEMBL383246	COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C(C)C)CC1	7.602059991327962	514.225930164
CHEMBL3671505	C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCOC	7.602059991327962	460.054630756
CHEMBL66409	O=[N+]([O-])c1cc2c(Nc3cccc(Br)c3)ncnc2cc1Cl	7.602059991327962	377.9519152760001
CHEMBL3409484	CS(=O)(=O)CCNCc1ccc(-c2cc3c(Nc4ccc(OCc5ccccc5)cc4)ncnc3cn2)o1	7.602059991327962	529.1783753440001
CHEMBL541586	COc1cc2ncnc(Nc3cccc(F)c3)c2cc1OC.Cl	7.602059991327962	335.08368262
CHEMBL3671574	C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CCCN1C(C)=O	7.602059991327962	584.1182936320001
CHEMBL424093	Brc1cccc(Nc2ncnc3ccc(N/N=N/Cc4ccccc4)cc23)c1	7.602059991327962	432.0698066440001
CHEMBL470010	COCCN(CCOC)S(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1	7.602059991327962	566.097301148
CHEMBL3787344	Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1	7.602059991327962	494.21970191200006
CHEMBL74722	Cc1[nH]c2ncnc(Nc3cccc(Br)c3)c2c1C	7.602059991327962	316.03235851600004
CHEMBL2425084	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC(O)C1	7.602059991327962	432.136446464
CHEMBL4111809	CC(=O)Nc1cccc(Nc2nc3cnc(Nc4ccc(C(=O)N[N+]5=CCN(C)CC5)cc4F)nc3n2C(C)C)c1	7.602059991327962	559.26882490409
CHEMBL3671506	C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNS(C)(=O)=O	7.602059991327962	523.032515408
CHEMBL3819120	O=C1N[C@H](C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCN2CCCCC2)CO1	7.592949185195749	528.168809212
CHEMBL3357642	CN(C)C/C=C(/F)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1	7.58838029403677	503.153573748
CHEMBL3805218	Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)cc1Cl	7.587371479455625	474.14701114799993
CHEMBL597948	C#CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OC	7.586700235918748	339.07745436799996
CHEMBL3671477	C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(=O)CS(C)(=O)=O)CC1	7.585026652029182	619.090030284
CHEMBL250924	COc1cc2ncnc(C#Cc3ccccc3-c3ccccc3)c2cc1OC	7.585026652029182	366.13682781599994
CHEMBL1914662	Br.Oc1ccc(-c2cc3c(NCc4ccc(F)cc4)ncnc3[nH]2)cc1	7.585026652029182	414.0491514520001
CHEMBL233325	O[C@H]1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1	7.585026652029182	486.229185704
CHEMBL4288300	COc1cccc(Nc2cc(Nc3cc(OC)ccc3OC)ncn2)c1	7.585026652029182	352.1535405
CHEMBL3612563	COCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc21	7.585026652029182	372.103396748
CHEMBL3416629	C#Cc1cccc(-n2c(=O)[nH]c3c(C(=O)Nc4ccc(CN5CCCC5)cc4)sc4ncnc2c43)c1	7.585026652029182	494.152494944
CHEMBL2425090	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC(O)C1	7.585026652029182	418.1207964
CHEMBL179451	ClCCNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1	7.585026652029182	332.059551808
CHEMBL331906	Oc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1	7.585026652029182	337.073037684
CHEMBL333231	Clc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1	7.585026652029182	384.065699808
CHEMBL3671554	C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCNCC(C)=O	7.585026652029182	515.096829916
CHEMBL3671507	C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)NCCC	7.585026652029182	530.107728948
CHEMBL456758	COC[C@@H]1CCCN1/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1	7.585026652029182	474.229185704
CHEMBL3671481	C=CC(=O)Nc1cc2c(Nc3ccc(F)c(F)c3F)ncnc2cc1OCC1CCN(C(C)=O)CC1	7.585026652029182	499.183124288
CHEMBL3760023	C[C@@H](Nc1ncnc2sc(-c3cccc(S(C)(=O)=O)c3)cc12)c1ccccc1	7.585026652029182	409.091868848
CHEMBL3676383	C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN(CC)CC	7.585026652029182	558.139029076
CHEMBL3907533	CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCOCC1	7.585026652029182	563.264487916
CHEMBL4073278	C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(/C=C/c4cc(C)cc(C)c4)cc3)ncc2Cl)c1	7.576754126063192	495.182588132
CHEMBL3754057	O=C(Nc1ccccn1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F	7.57577192930402	375.094309284
CHEMBL4083904	Cc1cc(Nc2ncc3c(n2)N([C@H]2CCN(C(=O)CN(C)C)C2)C(=O)N(c2ccccc2Cl)C3)ccc1N1CCN(C)CC1	7.575118363368933	617.2993492
CHEMBL3622653	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C1CC1	7.570247719997592	455.152430876
CHEMBL4062528	S=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N1CCOCC1	7.570247719997592	443.041543296
CHEMBL1914672	C[C@@H](Nc1ncnc2[nH]c(-c3ccc(F)cc3)cc12)c1ccc(F)cc1	7.568636235841012	350.134302952
CHEMBL290096	Brc1cccc(Nc2ncnc3ccccc23)c1	7.568636235841012	299.00580942
CHEMBL139044	C=C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	7.568636235841012	395.0381721680001
CHEMBL500591	N#Cc1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1	7.568636235841012	351.088687748
CHEMBL3786453	C=CC(=O)Nc1cccc(Oc2nc(Nc3ccn(C)n3)nc3[nH]ccc23)c1	7.568636235841012	375.1443727840001
CHEMBL2419762	Cl.c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCCO5)c2)cc1	7.568636235841012	405.1244045599999
CHEMBL3416596	COc1ccccc1-c1cc2c(N[C@H](C)c3ccc(F)cc3)ncnc2s1	7.568636235841012	379.1154614160001
CHEMBL4282460	O=C(O)CCCC(=O)Nc1cc(Nc2cccc(Cl)c2)ncn1	7.568636235841012	334.08326802000005
CHEMBL3040910	c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCCO5)c2)cc1	7.568636235841012	369.147726848
CHEMBL3092322	O=C(NCCO)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1	7.568636235841012	461.1266100520001
CHEMBL163168	O=C(O)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	7.568636235841012	387.0330867880001
CHEMBL4283061	CCOC(=O)CCCC(=O)Nc1cc(Nc2cccc(Cl)c2)ncn1	7.568636235841012	362.1145681480001
CHEMBL3973601	COc1ccc(-c2cc3c(N[C@H](C)c4ccc(F)cc4)ncnc3o2)cc1	7.568636235841012	363.138305036
CHEMBL470003	Clc1cccc(Nc2ncnc3nc(Nc4ccccc4)sc23)c1	7.568636235841012	353.05019406400004
CHEMBL91484	COc1cc2ncnc(NC3CC3c3ccccc3)c2cc1OCCCN(C)C	7.568636235841012	392.221226136
CHEMBL301359	c1ccc2ncncc2c1	7.568636235841012	130.053098192
CHEMBL31369	C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCCN(C)C)c(Br)c3)c2c1	7.568636235841012	455.095687044
CHEMBL3805325	C#Cc1cccc(Nc2ncnc3cc(OCC4CCCO4)c4c(c23)OCCO4)c1	7.5638373529592435	403.15320615199994
CHEMBL4070640	CCC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3OC)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1	7.562249437179612	584.3223371400001
CHEMBL3676368	C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCCN(C)C	7.552841968657781	592.100056724
CHEMBL3233783	O=C(/C=C/CN1CCC(F)(F)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1	7.552841968657781	467.0794435040001
CHEMBL1683963	C/C(=C\c1c(C)ncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1)C(=O)NCCN1CCOCC1	7.552841968657781	539.209945752
CHEMBL3952877	COC[C@@H](Nc1ncnc2oc(-c3ccccc3)cc12)c1ccccc1	7.552841968657781	345.147726848
CHEMBL93734	CC(=O)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+](=O)[O-]	7.552841968657781	401.012351344
CHEMBL411897	COC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1	7.552841968657781	509.194215436
CHEMBL3827349	c1cnc2ccc(Nc3ncnc4ccc(-c5cnn(C6CCNCC6)c5)cc34)cc2c1	7.549750891680639	421.201493736
CHEMBL3921017	C=CC(=O)N(C)CCn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21	7.549442990581671	414.180423944
CHEMBL4071170	S=C(NCc1ccc(Cl)cc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1	7.548213564475709	497.0076563240001
CHEMBL592215	C=C=CCCCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O	7.54515513999149	367.108754496
CHEMBL4064937	Cc1cc(Nc2ncc3c(n2)N([C@H]2CCN(C(=O)C4CC4)C2)C(=O)N(c2ccccc2Cl)C3)ccc1N1CCN(C)CC1	7.542118103266008	600.272800104
CHEMBL598798	C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)ccc1F	7.540607512240769	452.1859835
CHEMBL304929	C#Cc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1	7.540607512240769	305.11642672
CHEMBL3671512	C=CNC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C	7.537602002101044	514.07642882
CHEMBL242541	Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1	7.537602002101044	288.05780222
CHEMBL4062543	C=CC(=O)NCCSc1nc(-c2ccccc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1	7.537602002101044	441.1623313560001
CHEMBL75177	Clc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1	7.537602002101044	298.09852416
CHEMBL3671555	C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(C)NC(=O)NCCC	7.537602002101044	544.1233790120001
CHEMBL3671552	C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H](C)NC(C)=O	7.537602002101044	501.0811798520001
CHEMBL2178368	CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)[nH]c4n3)cc2)CC1	7.537602002101044	400.212392768
CHEMBL332765	CN(C)c1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1	7.537602002101044	379.131221256
CHEMBL1914673	C[C@@H](Nc1ncnc2[nH]c(-c3ccc(Br)cc3)cc12)c1ccc(F)cc1	7.537602002101044	410.054236832
CHEMBL4165267	C/C=C/C(=O)Nc1cc2c(N3CCc4ccccc43)ncnc2cc1O[C@@H]1CCOC1	7.537602002101044	416.184840628
CHEMBL153170	Brc1cccc(Nc2ncnc3ccc4[nH]cnc4c23)c1	7.537602002101044	339.01195742000004
CHEMBL3929584	C=Cc1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3o2)cc1	7.537602002101044	341.152812228
CHEMBL3233793	O=C(/C=C/CN1CCS(=O)(=O)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1	7.537602002101044	495.0601873680001
CHEMBL4206312	C=CC(=O)N1CC[C@@H](Nc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(C(C)C)c3n2)C1	7.537602002101044	489.2964567400001
CHEMBL94191	COc1cc2ncnc(Nc3ccccc3)c2cc1OC	7.537602002101044	281.11642672
CHEMBL305194	Cc1cc(C(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21	7.537602002101044	413.069095176
CHEMBL4081860	NCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1	7.537602002101044	405.14234486
CHEMBL52418	CC(=O)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1	7.537602002101044	357.022522104
CHEMBL3087196	C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)C1	7.536107011014092	538.2804723280001
