mol_id	smiles	r2
gdb_102405	CCC(CC)(CC)CC	1499.3539
gdb_50862	O=CCC(=O)CC1CC1	1345.3329
gdb_13414	COC[C@H]1COCO1	1172.424
gdb_8820	[H]/N=C(/NC)[C@@H](O)C#N	1079.3263
gdb_111928	CC[C@H]1[CH-][C@H]2C[N@H+]3[C@@H]1[C@@H]23	1179.3405
gdb_111754	CC[C@H]1[C@H]2CC[C@]21CO	1390.3007
gdb_24182	c1cn2cncc2cn1	935.9456
gdb_128665	COc1cnn(C=O)n1	1278.7289
gdb_132287	Cc1nc(F)cc(=O)o1	1102.134
gdb_16095	C#C[C@]12C[C@H]1O[CH+][NH2+]2	805.5841
gdb_123192	C#CCOCCCCC	2741.9691
gdb_20500	CC#Cc1c[nH]nn1	1214.6319
gdb_13077	C#CC[C@@H]1OC[C@@H]1C	1135.3965
gdb_16111	C#C[C@]12CCC[C@H]1O2	900.9724
gdb_103421	CC[C@]1(C)[C@H](C)[C@@H]2C[C@@H]21	1240.8379
gdb_78812	C[C@H]1[N@H+]2[C@@H]3[C@H]2[C@@]1(C)[C@H]3O	1034.6942
gdb_74573	CC1=C[C@@H]2C([NH-])O[C@@H]2C1	1155.1319
gdb_14255	C[C@H]1O[C@H]2C(=O)O[C@@H]12	803.4957
gdb_86839	C[C@H]1O[C@H](C#N)CC1=O	1149.2032
gdb_112056	C[NH2+]C1N[CH+][NH2+][C@H]1CO	1292.8593
gdb_43424	[NH-]c1[nH]c(=O)ccc1O	1064.3416
gdb_75891	C[C@@]1(O)COC(=O)[C@H]1O	1045.9779
gdb_65677	C[C@]1(O[CH+][NH-])[C@@H]2CC[C@@H]21	1314.4794
gdb_87618	[NH-]C1N[CH+][NH2+][C@@]12C[C@@H]2O	1034.4416
gdb_129416	[H]/N=C(/N)Nc1nnon1	1223.4928
gdb_121502	CCO[CH+][NH2+]C[C@H]1CO1	1932.1816
gdb_130367	N/C=N/c1nc(O)no1	1373.2359
gdb_122725	C#CC#CCOCCC	2564.7658
gdb_74850	CC1=C[C@H]2C[C@H]2[C@@]12CN2	1077.7063
gdb_129933	Nc1c[nH]nc1N1CC1	1127.2012
gdb_105819	CO[C@]12[C@H]([C@H]3C[C@H]31)[C@@H]2O	1089.8762
gdb_63284	C[C@@]1(O)CC(=O)C12CC2	1092.0664
gdb_44264	O=C1N[C@H]2C(=O)OC[C@@H]12	979.9267
gdb_42936	C#CC[C@H]1C(=O)[C@H]2O[C@H]21	1164.428
gdb_38896	C1C[C@H]2C[C@H]3C[C@H]3C[C@@H]12	1061.8971
gdb_19856	[CH+]1[NH2+][C@@H]2[C@@H]3C[C@@H]3[C@@H]2O1	690.2728
gdb_61046	O=C[C@H](O)[C@H]1COC1=O	1224.0233
gdb_68280	C[C@]1(C=O)[C@H]2C[C@]1(C)C2	1098.6749
gdb_109562	CC[C@@H]1C(=O)[C@H](C)[C@@H]1C	1370.6966
gdb_68984	C#CC[C@@]12CC[C@]1(O)C2	1283.648
gdb_83411	[NH3+][C@H]1[C@H]2CC[C@]21C(=O)[O-]	1127.5849
gdb_69305	CC1(C)C(=O)[C@@]2(C)N[C@@H]12	1125.1021
gdb_55155	CC(=O)N1C[C@@H]2N[C@@H]2C1	1198.8384
gdb_90547	C[C@H]1N[C@@H]2[C@H]1O[C@H]2C=O	1215.8389
gdb_52042	O=CNCC(C=O)C=O	1358.5924
gdb_82512	C[C@H]1[C@H]2[C@@H]3O[C@]3(C)C[N@H+]21	1048.0582
gdb_19260	O=C[C@H]1[C@@H](O)[C@H]2O[C@@H]12	756.3043
gdb_8628	C#CC(C)(C#C)CO	950.601
gdb_29818	Cc1cnc(=O)n(C)c1	1183.2768
gdb_111441	CO[C@H]1[C@H]2O[C@H]2[C@H]2O[C@@H]12	1028.4561
gdb_90874	O[C@@H]1C[C@@H]2C[C@@H]3[C@H](C1)[C@H]23	997.8114
gdb_70639	C[C@]12C[N@H+]1CC[C@H]2C#N	1102.6823
gdb_73193	C[C@]12CO[C@H]1C[C@H]2C=O	1067.3311
gdb_85314	C[C@H]1NC(=O)[C@H]2CC[C@H]21	1107.2168
gdb_15753	O=CCC(=O)C1CC1	1197.322
gdb_664	C1O[C@H]2CO[C@@H]12	432.6079
gdb_106506	CC[C@]12C=CC[C@H](C1)O2	1122.6661
gdb_112805	CC[C@H]1[C@@H](C)C[C@H]1OC	1458.7924
gdb_31602	OCc1nc(O)c(O)[nH]1	1276.9838
gdb_77050	C[C@@H]1C(=O)C[N@H+]1CC#N	1383.8592
gdb_53296	CC#C[C@H]1O[C@H]1[C@H]1CO1	1556.6449
gdb_41586	[CH-]1CO[C@H]2[C@@H]1[C@H]1OC[C@H]12	947.7495
gdb_2336	CCC[C@H]1C[N@H+]1C	1048.1442
gdb_52066	C#CC1(COC=O)CC1	1313.5448
gdb_70178	C[C@@]12C=CC(=O)C[C@@H]1O2	1110.699
gdb_87967	C[C@H]1C[C@@]2(CO1)C[C@H]2O	1178.7283
gdb_132484	O=c1oc(O)ncc1F	1031.1708
gdb_24716	c1ncn2c1[C@H]1CC[C@H]12	986.8103
gdb_106829	CC[C@]12CO[C@@]1(CO)C2	1286.4305
gdb_101310	CO[C@@H](C)[C@H]1CN1C=O	1446.0239
gdb_35740	N#C[C@H]1C[C@@]2(CN1)CN2	1121.6812
gdb_126476	CCc1nocc1C#N	1150.249
gdb_114765	CO[C@@H]1C=C[C@@H]2O[C@@H]2C1	1277.2673
gdb_130996	O=CCOc1nc[nH]n1	1487.4146
gdb_34206	N#C[C@@]12C[C@H]3C[N@@H+](C1)[C@H]32	1008.6645
gdb_35755	C#C[C@H]1NC[C@@H]2C[C@H]1O2	1022.7927
gdb_125791	Cc1noc2c1COC2	1099.9953
gdb_124258	CC(=O)c1cc(O)n[nH]1	1289.4803
gdb_82052	C[C@H]1[N@H+]2C[C@H]2C12COC2	1100.7758
gdb_113497	CC[C@H]1C[C@@]12COC2[NH-]	1408.0215
gdb_63378	CC1(C)CC(C)(C#N)C1	1275.9455
gdb_92849	C[C@H]1CC=C2CCC=C21	1195.9498
gdb_47772	C#C[C@@H]1CCOCC1=O	1074.6502
gdb_117910	CN(CCO)C(=O)C#N	1316.174
gdb_28541	Nc1ncc(O)nc1N	1112.762
gdb_57799	CC(=O)CC#C[C@@H](C)O	1940.2469
gdb_52068	C#C[C@]1(COC=O)CN1	1287.7596
gdb_125030	C[CH+]1C(N)=CNOC1[NH-]	1092.5018
gdb_30011	O[C@H]1C=Cc2ncoc21	987.4467
gdb_114417	O=C1C[N@H+]2[C@@H](CO)C[C@@H]12	1213.2627
gdb_113421	CO[C@H]1C[C@@]12CC([NH-])O2	1297.577
gdb_69004	O[C@@]12CC[C@]1([C@H]1CN1)C2	1178.6244
gdb_34682	C#C[C@H]1[C@@H]2[C@@H]3CO[C@@H]3[C@H]12	1148.2353
gdb_51187	[NH-][CH+]O[C@]12C[C@@H]3[C@H](C1)[C@@H]32	1181.7228
gdb_69774	C[C@]12C[C@H]1[C@@H]1C[C@]1(C)O2	1089.3532
gdb_16293	N#C[C@@]12C[C@@H]1C[C@@H]2O	876.3107
gdb_86691	C#C[C@@H]1[C@H](C=O)O[C@@H]1C	1166.3144
gdb_27943	O=Cc1cc(O)[nH]c1O	1212.1934
gdb_48575	O=C[C@]12C[C@](C=O)(C1)C2	1283.2614
gdb_114072	CO[C@H]1C[C@@]2(O)C[C@@]12C	1277.0295
gdb_72815	C[C@]12CCC(=O)N1CC2	1065.0656
gdb_81181	C[C@H]1[N@H+]2C[C@]1(CC=O)C2	1310.5876
gdb_72005	C[C@@]12O[C@H]3C[C@]1(C=O)[C@H]32	1043.5364
gdb_53040	CC#C[C@]12CC[N@H+]1[C@H]2C	1509.5162
gdb_131812	OCCCc1nn[nH]n1	1697.1119
gdb_17472	O[C@@]12C[C@@H]3N[C@@H]3[C@@H]1C2	808.473
gdb_111527	CO[C@H]1[C@H]2CC3(CC3)[C@H]21	1209.5477
gdb_85824	C#C[C@]1(O)C[C@H](C)[C@@H]1O	1116.8754
gdb_21204	CNc1n[nH]c(=O)o1	978.691
gdb_11141	N#Cc1ccc(N)o1	951.6972
gdb_50927	C#C[C@H](OC=O)[C@H]1CO1	1353.7599
gdb_27601	N#Cc1cccc(O)c1	1197.87
gdb_73449	C[C@@]12[C@H]3O[C@@H]1CC[C@]32C	1026.3266
gdb_122975	CO[C@@H](C)CCCCO	2350.7541
gdb_64379	C#C[C@@H]1CCCC1(C)C	1217.7037
gdb_112225	C#C[C@@H]1C(=O)C[N@H+]1CC	1348.5942
gdb_117374	CCOC(=O)CC1CC1	1848.5724
gdb_82409	C[C@@H]1C(=O)CC[C@@H]2O[C@@H]21	1071.9826
gdb_89472	O[C@H]1C[C@@]2(O)CC[C@@]12O	1050.6543
gdb_86378	C[C@]12O[C@H]1[C@@H](O)C[C@H]2O	1129.7584
gdb_2391	C1OCC12COC2	705.9461
gdb_10193	CN[C@H](C#N)CCO	1280.2984
gdb_115485	CCC1=C[C@@H](CC)OC1	1679.0208
gdb_57813	CC(C)C#CCCC=O	2476.585
gdb_84567	O[C@H]1C=C[C@@H]2[C@H]3C[C@@H]2[C@H]31	1006.6343
gdb_81474	C[N@H+]1[C@@H]2C[C@H]1[C@H]1C[C@@H]2O1	913.932
gdb_96242	O[C@@H]1C=CCCC[C@@H]1O	1200.8625
gdb_203	Cc1ccoc1	512.5694
gdb_58559	CC(C)[C@@]1(C)OC[C@H]1C	1273.8795
gdb_121935	CCCC[C@@H](O)[C@H]1CO1	2025.089
gdb_118129	CCO[C@@H](C)[C@H]1O[C@H]1C	1493.3344
gdb_27631	C#Cc1nc(O)oc1C	1189.7855
gdb_88057	C[C@H]1C[C@@]12OC[C@H]2C=O	1235.2921
gdb_10075	C#CCC(CO)CO	1221.7938
gdb_50721	[NH-]C1NCCCN1C=O	1142.6387
gdb_109455	CO[C@H]1C(=O)C[C@@]12CN2	1189.5135
gdb_126894	CCNC1=NC=NNO1	1240.1863
gdb_109160	CNC1[NH2+]C[C@@H](O)C1=O	1261.9921
gdb_101586	CC[C@@H](O)CC(=O)CO	1744.9108
gdb_52758	CC#C[C@H](C=O)NC=O	1525.6679
gdb_103270	O=C1N[C@H]2[C@@H]1[C@@]2(O)CO	1109.0881
gdb_64382	C#C[C@@H]1OCCC1(C)C	1133.6392
gdb_87009	O=CNC[C@H]1C[C@@H](O)C1	1766.2429
gdb_121226	CC[C@H]1CO[C@H]1CCO	1733.0273
gdb_86570	C[C@@H]1[C@@H](C(N)=O)C[C@@H]1C	1380.0325
gdb_46735	O=C1CC[C@H]2[C@H]3C[C@H]3[C@@H]12	1002.0145
gdb_52025	N#C[C@H](C=O)CO[CH+][NH-]	1403.1964
gdb_93066	C[C@H]1CC=CCC(=O)N1	1216.7768
gdb_27896	Cc1nc(N)nc(N)n1	1144.5374
gdb_60399	CC(C)OC[C@H]1O[C@H]1C	1676.0603
gdb_67183	[NH-]C1O[C@@H]2[C@@H]3C[C@H]1[C@]23O	943.0296
gdb_49778	C#C[C@@H]1O[CH+][NH2+][C@@H]1C=O	1062.0933
gdb_104534	C#CC[C@]1(CO)CCO1	1188.9626
gdb_90524	C#C[C@@H]1O[C@@H]2[C@H]1C[C@@H]2C	1271.2902
gdb_112076	CO[C@H]1C=CC[C@H]1C=O	1241.4339
gdb_22581	O=C1OCC(NO)CO1	1190.7688
gdb_121652	CCOCC(=O)C1CC1	1924.1502
gdb_11320	C[NH2+]C1CN=C(C)N1	1066.2325
gdb_115484	CC[C@H]1COC(CO)[NH2+]1	1429.9388
gdb_20482	NN[C@H]1OCOC1=O	814.5421
gdb_35320	N#C[C@@H]1C=CC2(CC2)C1	1287.1044
gdb_78479	C[C@H]1[C@@H]2[C@@H]3CCC[C@@H]3[C@H]12	1217.5677
gdb_79884	C[C@H]1[N@H+]2[C@H]3CO[C@H]3[C@@]12C	1030.7533
gdb_32448	COc1c[nH]c(N)c1O	1259.6753
gdb_34278	N#C[C@@]12C[NH2+][C@H]3O[C@@H]1[C@H]32	935.8042
gdb_14448	C[C@]12C[N@@H+]3[C@H]1C=C[C@@H]32	750.0301
gdb_69334	C[C@@]1(C#N)C[C@]2(C)N[C@H]12	1172.3511
gdb_27192	Oc1ccn2c1[C@H]1C[C@H]12	992.5601
gdb_71701	C[C@]12C[N@@H+]3[C@@H]4[C@H]1[C@H]2[C@@]43C	1034.2722
gdb_44366	O=C1C[C@@H]2C[C@@H]3[C@H](C1)[N@H+]23	964.8103
gdb_50689	O=C[C@@H]1OCC[C@@H]1C=O	1100.3937
gdb_45943	O=C1CCC(=O)C12CN2	1031.2009
gdb_4937	Nc1cc(CO)co1	1087.2555
gdb_95777	CC1=CC[C@@H](C)COC1	1396.4655
gdb_48875	O=C[C@@]12C=C[C@H]3[C@@H]1[N@H+]3C2	963.4498
gdb_4077	ONC1CN=COC1	910.7777
gdb_4741	Cc1c[nH]c(C=O)n1	1012.5574
gdb_1207	C#CCCC(C)=O	1073.3104
gdb_88875	C[N@H+]1C[C@H]1[C@H]1COCO1	1244.0736
gdb_27688	C#Cc1[nH]c(C)cc1N	1287.5345
gdb_37852	C1[C@@H]2[C@@H]3O[C@H]4[C@@H]3C[N@@H+]2[C@@H]14	785.4109
gdb_117354	COCC(=O)NC(C)C	1566.6363
gdb_58302	C[C@@H](O)[C@@H](C)C[C@H]1CO1	1569.3169
gdb_21702	N/C=N/c1ccno1	1043.2445
gdb_8348	O=CCC12CC(C1)C2	1035.6673
gdb_25506	O=CNc1cccnc1	1209.6049
gdb_79182	C[C@@H]1[C@H](C)[C@@H]2C[C@H]3[C@@H]2[C@@H]13	1061.2292
gdb_66059	C#C[C@@H]1OC[C@@]1(C)C=O	1131.0774
gdb_19053	C[C@H]1O[C@H]2C[N@H+]3[C@@H]1[C@@H]23	750.6129
gdb_50293	O=CN1C[C@@H]2C[C@H]1C2=O	1080.0323
gdb_68308	O[C@]12C[C@H](C1)[C@H]2[C@H]1CO1	1138.7769
gdb_105232	CC[C@@]1([C@@H](C)O)N[C@H]1C	1346.4295
gdb_132922	Nc1ncc(F)c(N)n1	1095.7407
gdb_97877	CCC#CCC(=O)C#N	2055.5995
gdb_25374	C#Cc1cnc(C=O)o1	1286.0184
gdb_94174	C[C@H]1NC[C@]1(N)C(=O)O	1105.8467
gdb_42345	O=C([C@H]1CCO1)[C@H]1CO1	1271.9237
gdb_115227	CO[C@H]1CNC(=O)OC1	1340.3603
gdb_10892	C[C@]12O[C@H]1C(=O)[C@H]2O	838.8629
gdb_122437	C[C@@]1(O)C[C@H]1CCCO	2031.8748
gdb_5975	COC[C@@](C)(O)C#N	1111.2231
gdb_69347	C[C@]12C[C@H]1[C@](N)(C#N)C2	1168.3958
gdb_106427	OC[C@@]12C[C@@H](O1)[C@@]21CO1	1091.8635
gdb_71471	C#C[C@@]12C[C@@]3(C)C[N@@H+]1[C@H]32	1145.77
gdb_90734	C[C@H]1C[C@@H]2C(=O)NC[C@@H]21	1176.5544
gdb_104467	C[C@H]1[C@@H](O)[C@@]1(C=O)CO	1180.4737
gdb_60433	C[C@@H](N)COCC(=O)O	1291.833
gdb_93585	C[C@@H]1C=C([C@H]2CO2)CO1	1395.5704
gdb_56294	C#CCCCOC(C)=O	2157.0801
gdb_91464	C#C[C@]12C[C@H](C[C@@H]1C)C2	1113.5709
gdb_87771	C[C@H]1C[C@@]12C[C@@]1(O)C[C@H]12	1272.4713
gdb_109755	CO[C@H]1[C@@H](O)[C@H]1C(N)=O	1123.9968
gdb_90082	C[N@H+]1C[C@@]23C[C@@H](C[C@H]12)O3	1055.1009
gdb_79465	C[C@H]1[C@@H]2[C@H]3O[C@@H]2C[C@]31O	975.9416
gdb_131816	OCCCc1nnon1	1685.3196
gdb_62378	N#C[C@]1(N)[C@@H]2C=C[C@H]1O2	922.0771
gdb_74934	CC1=C[C@H]2N[C@@H]3[C@H]2O[C@H]13	946.497
gdb_70628	O[C@]12C[C@H]1COC21CC1	1006.0992
gdb_42542	C#C[C@]12O[C@@H]3C(=O)[C@H]1[C@@H]32	1028.5983
gdb_114776	CC[C@H]1O[C@H]2C[N@H+]3[C@@H]1[C@@H]23	1102.9345
gdb_12033	C#C[C@]1(C)C[C@H]2O[C@H]21	873.3228
gdb_33892	C#C[C@]12C[C@H]1[C@H]1CC[C@H]12	1126.7212
gdb_45893	O=C1OC=NC[C@H]2CN12	939.1169
gdb_33326	C#CC#C[C@H]1C[C@H]1C#N	1495.2842
gdb_28283	CC1=CN2[C@H](N1)[C@@H]1C[C@@H]12	1088.1764
gdb_117818	CCC[C@](O)(C=O)CC	1538.8357
gdb_118142	C[C@@H](CCO)C1CCC1	1807.8455
gdb_55231	CC(=O)[C@H]1OCC(=O)O1	1167.3567
gdb_113889	CC[C@H]1C[C@H]1NC(N)=O	1491.6583
gdb_92808	O[C@H]1CC=C2[C@H]1[C@@H]1O[C@H]21	931.7457
gdb_113424	CO[C@H]1C[C@@]12CC(=O)O2	1276.7858
gdb_110111	CC[C@@H]1[C@H](C#N)[C@@H]1CC	1409.3879
gdb_55554	NC(=O)NC(=O)C1CC1	1485.1076
gdb_70572	C[C@]12C[C@H]1OC[C@H]1O[C@H]12	995.8881
gdb_8508	C[C@]12O[C@]3(C)[C@H]1O[C@H]23	819.8883
gdb_74817	C#C[C@]12CC(C)=C[C@H]1N2	1227.7299
gdb_133675	C#CC[C@H](N)C(F)(F)F	1300.2237
gdb_113775	CC1([C@H]2O[C@H]2CO)CC1	1350.6914
gdb_74443	CC1=C[C@@]2(C)OC[C@@H]1O2	1049.5553
gdb_83083	O=C1[C@H]2C=CC[C@@H]1[C@@H]2O	941.1964
gdb_25341	[NH-]C1=N[CH+](C=O)C=CO1	1132.034
gdb_117174	CCOC([NH-])[C@@H](O)CO	1621.9153
gdb_41435	C1O[C@H]2[C@@H]3[C@H]4OCC13[C@@H]24	869.7071
gdb_65911	C[C@@]1(C(=O)C=O)CCO1	1090.3808
gdb_92830	C[C@H]1CC=C2CC[C@]21O	1062.6364
gdb_109850	CO[C@H]1[C@@H](O)[C@H]1O[CH+][NH-]	1194.2402
gdb_2710	CCOCCC=O	1367.0336
gdb_35264	N#C[C@H]1O[C@H]1[C@H]1CCO1	1098.9662
gdb_66061	C[C@@]1(C=O)NC[C@H]1C#N	1113.8981
gdb_38125	C1=C[C@H]2O[C@]23CO[C@H]1C3	861.6527
gdb_115973	CC[C@H]1CCC=C(C)C1	1528.9581
gdb_106945	O=C1CC[C@]2(CO)O[C@H]12	1191.4698
gdb_57189	C[C@@H](C(=O)O)C(C)(C)N	1231.2107
gdb_101296	C[C@@H](CO)[C@H]1CN1C=O	1333.0071
gdb_17496	C[C@]12C[C@H]1[C@H]1O[C@]12C	847.4199
gdb_32304	COc1cccoc1=O	1122.5288
gdb_1558	CCC[C@@H](O)C=O	1079.2887
gdb_24148	c1nc(C[C@H]2CN2)c[nH]1	1186.1294
gdb_64151	C[C@@]1(O)CCN(C=O)C1	1296.8884
gdb_97037	C[NH2+][C@@H]1NCC(=O)[C@H]1O	1220.0224
gdb_4676	C#Cc1ccc(C)[nH]1	1053.0685
gdb_63091	CC1(C)[C@@H]2C([NH-])OC[C@@H]21	1114.5638
gdb_30186	O[C@@H]1Cc2cc[nH]c2C1	1098.3394
gdb_127020	CCOc1nc(O)no1	1447.5327
gdb_63800	CC1(C)O[C@H]2[C@H]3C[C@@H]1[C@H]32	999.666
gdb_17202	O[C@H]1[C@H]2O[C@@H]1[C@@]21CN1	856.3039
gdb_95859	C#C[C@H]1CCO[C@H](C)O1	1155.6056
gdb_96111	C[C@]12N[C@H]1CCC[C@H]2O	1134.0087
gdb_51470	O=CC[C@H]1[C@H]2CCC[N@H+]21	1202.2347
gdb_78273	C[C@@H]1[C@@H]2[N@H+]3C([C@@H]3C)[C@]12C	1228.8162
gdb_28205	Cc1cc2c(o1)COC2	1199.1931
gdb_103684	CCC1(O)CN(C=O)C1	1449.3811
gdb_104354	C[C@@]1(CO)CCOC1=O	1094.5457
gdb_40762	C1CC1[C@H]1CC[C@@]12CO2	1270.8059
gdb_88122	C[C@H]1C[C@@]12OCOC2[NH-]	1097.3295
gdb_125384	Cc1c[nH]nc1NC=O	1138.3967
gdb_27044	[NH-]C1OC(N)=C(C=O)O1	1143.9694
gdb_36455	N#CC[C@H]1NC[C@@]12CO2	1315.9482
gdb_93166	C[C@H]1C/C=C\CO/C=N/1	1141.6219
gdb_95456	O[C@H]1CCC=C1[C@H]1CO1	1186.6796
gdb_96972	C[NH2+]C1O[C@H]2C=C[C@@H]1C2	1058.1169
gdb_120370	[NH-]C1N[CH+][NH2+][C@@H]1CCO	1410.9806
gdb_62922	CC1(C)[C@@H]2CCC[C@H]1C2	1119.7451
gdb_85194	C#CC[C@@H]1C(=O)N[C@@H]1C	1307.6337
gdb_35903	C#C[C@H]1OCC[C@H]2O[C@@H]12	1101.3107
gdb_131572	OCC#Cc1cnoc1	1774.5935
gdb_2275	N#CC[C@H]1CCO1	848.9641
gdb_100093	COC(C)(C)CC(C)=O	1350.5305
gdb_75001	NC1=N[C@H]2CO[C@H]2CO1	1025.6941
gdb_107741	OC[C@]12C[C@H]3[NH2+]C[C@@H]1[N@H+]32	1030.9573
gdb_31451	CCc1cc(C#N)co1	1439.1015
gdb_54267	C[C@@]1(C(N)=O)CCOC1	1158.256
gdb_106893	CC[C@]12C[N@H+]1C([NH-])[C@H]2O	1204.6428
gdb_116151	C[C@H]1COC[C@@H](CO)C1	1489.9337
gdb_51333	O=CC[N@H+]1[C@H]2[C@H]3C[C@@H]1[C@H]32	1236.2401
gdb_82887	C[C@H]1[C@H]2C[C@@H]3C[C@H]2[C@@]31C	1053.3388
gdb_98626	COC(=O)[C@H]1[C@H]2CC[N@H+]21	1244.8558
gdb_82358	N#C[C@@H]1C[C@@H]2O[C@@H]2[C@@H]1O	976.9695
gdb_74323	CC1=C[C@@H](CC#N)CC1	1500.268
gdb_122509	CC[C@H]1C[C@H]1CCCO	2258.3108
gdb_80155	C[C@H]1[C@H]2CC(=O)C(=O)N21	1000.5768
gdb_97165	C[NH2+]C1OC[C@H]2CO[C@@H]12	1152.3476
gdb_128367	CNC1=NOC([NH2+]C)O1	1427.8475
gdb_133407	O=c1onnc(F)c1F	944.1092
gdb_84948	O=C1COCC=C[C@@H]1O	1020.8332
gdb_29227	[NH-]c1nc(N)c(O)[cH+]o1	1088.661
gdb_79077	C[C@H]1[C@H]2[C@H]3C=C[C@@H]1[C@@]23O	992.7128
gdb_23144	CC#C/C(=N/O)C1CC1	1483.8922
gdb_49127	[NH-]C1C=C(C=O)C(=O)O1	1123.2084
gdb_53405	CC#C[C@H]1CCN1C=O	1542.2339
gdb_22691	C/C(CCC1CC1)=N\O	1934.362
gdb_88315	[H]/N=C/NC(=O)[C@@H]1C[C@@H]1C	1372.3133
gdb_133222	C[n+]1cc(F)c([NH-])cn1	1144.515
gdb_38181	C1OCC1[C@H]1C[C@@H]2C[C@@H]21	1374.1748
gdb_100716	CC(=O)N(C)[C@@H](C)CO	1377.4221
gdb_79774	C[N@H+]1[C@@H]2[C@@H]3[C@H]1[C@@H]1C[C@H]2[N@H+]31	881.0395
gdb_112768	CC[C@H]1C[C@@H](O)[C@H]1C#N	1328.7967
gdb_13743	C#C[C@@H]1N[C@@H]1C(N)=O	911.1242
gdb_6967	CC1=CCC[C@]1(C)O	938.3548
gdb_105323	CO[C@@]1(C#N)C[C@H]2C[C@H]21	1097.4206
gdb_72559	C[C@@]12CC[C@@H](CC1=O)O2	978.5193
gdb_20631	C[CH+]1C=C([NH-])N=NO1	886.6773
gdb_105742	O=C[C@]1(CO)CN[CH+][NH2+]1	1093.0938
gdb_98008	CC(=O)C#CC(=O)CO	1911.6667
gdb_93228	C[C@H]1CCC(=O)[C@@H](C)N1	1304.3062
gdb_41185	C1=C[C@]23CO[C@@H]2[C@H](C1)C3	935.6663
gdb_111119	CO[C@@H]1[C@@H]2C[C@H]1[C@@H]1C[C@@H]12	1137.2726
gdb_105309	CC[C@@]1(C#N)C[C@H]2C[N@H+]21	1131.6802
gdb_50575	O=C[C@H]1C[C@H]2O[C@H]2CO1	1163.1139
gdb_124206	[H]/N=C(\C)Nc1cnno1	1311.4137
gdb_92140	O[C@H]1C[C@@H]2C[C@H]3[C@@H](O2)[C@H]31	936.4736
gdb_43230	C#CC1=CC(=O)[C@@H]2C[C@H]12	1149.2058
gdb_121901	NC(=O)[C@@H](O)CCCO	1874.9565
gdb_13266	C[NH2+][CH+]OC1COC1	1435.4256
gdb_47923	O=C1CCCOCCC1	1122.5247
gdb_63464	CC1(C)N[C@]1(C)[C@H]1CO1	1258.2151
gdb_52147	O=CCO[C@H]1[C@H]2C[C@@H]1C2	1572.6596
gdb_77198	CC1[C@H](C#N)O[C@H]1C#N	1246.6995
gdb_52092	O=CCNC12C[NH+](C1)C2	1286.4041
gdb_13751	CC(=O)[C@H]1N[C@H]1C=O	1026.1487
gdb_22391	C/C(CC1CCC1)=N\O	1670.2539
gdb_106898	CC[C@]12O[C@H]1C(=O)[C@H]2C	1212.1107
gdb_26589	Cc1c(N)nc[nH]c1=O	1078.4393
gdb_94092	C[C@@H]1C=C(CC=O)CC1	1606.4074
gdb_24999	O=c1oc2c(o1)OCO2	965.935
gdb_107057	CC[C@@]12CC[C@H](O)[C@@H]1C2	1364.8806
gdb_110013	CO[C@H]1[C@@H](O)C[NH2+][C@@H]1N	1156.6574
gdb_77704	O[C@H]1C2(CC2)C[C@@]12CN2	1174.1994
gdb_130771	O=c1onc2n1CCO2	964.2953
gdb_20729	Cc1n[nH]c(N)c1C	965.3539
gdb_99210	CC(=O)OCC(=O)CO	1471.0993
gdb_70120	C[C@]12N[C@H]1C=C[C@H]2C=O	1098.5733
gdb_272	CC(C)CCO	850.8528
gdb_7369	CCCN(C)C(N)=O	1255.5465
gdb_47619	C#CC1=CCCCC1=O	1195.3174
gdb_35238	N#C[C@H]1C[C@@]12COCO2	1126.8662
gdb_49060	O=C[C@@]12C=CC[N@@H+]1CC2	1032.3142
gdb_2819	C#C[C@@H]1N[C@@H]1C=O	777.1975
gdb_36645	N#CCC[NH+]1[C@H]2C[C@@H]1C2	1551.863
gdb_24231	c1cc2c([nH]1)C[C@H]1N[C@@H]21	1006.5101
gdb_4117	C[C@@H]1C[C@H](C)[C@@H]1NO	1051.1976
gdb_95153	O[C@H]1CO[C@H]2C=C[C@@H]1C2	959.1995
gdb_111416	CC[C@H]1[C@H]2O[C@H]2[C@H]1OC	1238.2387
gdb_61066	O=C[C@H](O)[C@@H]1C=CCC1	1316.0365
gdb_19390	O=C1[C@H]2O[C@H]2[C@@]12CN2	768.9356
gdb_39795	C1N[C@]12[C@@H]1N[C@H]2[C@]12CN2	1056.2902
gdb_64010	CC1(C)CC(=O)C=CN1	1146.4505
gdb_46902	[NH-][C@H]1OC[C@@H]2N[C@@H]2CO1	1080.2863
gdb_64170	CC1(C)OC[C@]1(N)C#N	1084.7733
gdb_83397	C[C@H]1[C@H]2CC[C@]21C(N)=O	1183.0698
gdb_51079	O=CO[C@]12C[C@H](C1)C2=O	1133.5563
gdb_68773	O=C1CC[C@]2(O)C[C@]12O	1017.5719
gdb_45019	[NH-]C1NC(=O)N[C@H]2C[C@@H]12	1037.0089
gdb_50521	O=C[C@H]1COC12COC2	1148.9837
gdb_81550	O[C@H]1[C@H]2C[C@@H]1[C@@]21CCO1	1135.1647
gdb_50781	O=CCC#CCC1CC1	2297.9799
gdb_118640	O=CCN(C=O)CCO	1444.5999
gdb_21913	N#Cc1conc1O	832.1509
gdb_123196	C#CCCCOCCC	2724.2567
gdb_47124	N#CC1=CCOC(=O)C1	1213.7313
gdb_132058	[NH-]c1[nH+]cnc(N)c1F	1035.503
