mol_id	smiles	r2
gdb_16910	C[C@H]1CO[C@H]2C[C@H]2O1	901.0459
gdb_89324	C#C[C@]12C[C@@]1(C)C[C@@H]2O	1128.2536
gdb_75429	CC1=CCOC(=O)CC1	1233.5535
gdb_99094	COC(=O)CN(C)C=O	1559.9133
gdb_71013	C[C@]12C[C@@]3(CC[C@@H]3O1)C2	1060.6696
gdb_102239	CC(=O)O[C@H](C#N)CO	1325.5179
gdb_111343	CO[C@H]1[C@H]2O[C@H]2[C@@]12CO2	1105.8679
gdb_30248	OC1=CN2C[C@H](O)[C@H]2N1	1170.7196
gdb_121228	CC[C@H]1OC[C@H]1CCO	1739.9956
gdb_132977	C[n+]1cnc([NH-])nc1F	1079.4013
gdb_82661	O=C1[C@@H]2[C@@H]3O[C@H]1[C@H]2[C@H]3O	945.6398
gdb_52865	CC#CC1(C(N)=O)CC1	1408.5507
gdb_64020	CC1(C)CC=CC12CC2	1110.0126
gdb_37411	C1[C@@H]2[C@@H]3O[C@H]1[C@H]2[N@H+]1C[C@@H]31	841.126
gdb_1919	O[C@H]1C[C@@]2(O)C[C@@H]12	701.3333
gdb_4661	Cc1cc(C=O)c[nH]1	1079.9824
gdb_85892	C[C@H]1OC(C)(C)[C@H]1C=O	1186.4111
gdb_44135	[NH-]C1O[C@H]2[C@@H](C3CC3)[C@@H]12	1222.5182
gdb_6990	C[C@H]1OCC[C@]1(C)O	922.9974
gdb_84105	CC1=C[C@@H](O)[C@@]2(C)O[C@@H]12	1146.3812
gdb_10717	NC(=O)[C@@]1(CO)CO1	886.949
gdb_6099	CC(=O)NC[C@@H](C)O	1383.753
gdb_99148	CNC(=O)O[C@H]1C[C@H]1O	1511.7036
gdb_74435	CC1=C[C@@]2(C)O[C@H]3[C@@H]1[C@H]32	1055.3385
gdb_120107	OCC[N@@H+]1[C@@H]2[C@@H]3C[C@@H]3[C@@H]21	1308.625
gdb_21117	CNc1cc[nH+]nn1	922.603
gdb_9889	CC1(COC=O)CC1	1214.2721
gdb_115441	C#C[C@H]1OC[C@H](CO)O1	1266.684
gdb_45661	O=C1C[CH-][C@H]2C[C@@H]3[C@H]2N13	873.361
gdb_110440	C[C@H]1[C@H]2[C@H](CO)[C@@H]3[C@H]2[N@@H+]31	1180.1261
gdb_107358	CC[C@@]12CC([NH-])O[C@@H]1C2	1265.8896
gdb_45178	O=C1C[C@H]2C[N@H+]3[C@@H]1C[C@@H]23	899.1455
gdb_114247	CCC1CC2(CCC2)C1	1611.7736
gdb_121422	CC(=O)/C(N)=N/CCO	1579.3658
gdb_67914	O=C1C[C@]2(O)[C@@H]3C[N@@H+]3[C@H]12	952.7929
gdb_6185	CC1(C)CCC([NH-])O1	952.7664
gdb_116255	CO[C@H]1CCN[C@H]1C#N	1164.7331
gdb_104072	CC[C@@]1(C)C[NH2+]C(C)O1	1288.0311
gdb_100265	CC[C@@](C)(CN)C(=O)O	1260.1295
gdb_40146	C1C[C@@]2(CC[C@]23CN3)O1	1072.7889
gdb_45005	[NH-][C@H]1C[C@H]2CN2C(=O)N1	1041.4587
gdb_101701	CO[C@@H](C)C[C@@]1(C)CO1	1491.483
gdb_126654	CCCNc1ncno1	1695.0674
gdb_10800	O=C1COC(=O)CO1	847.2695
gdb_62841	C[C@@]1(O)[C@H]2C[C@@]13OC[C@@H]23	961.1357
gdb_84850	O[C@H]1C=CC[C@H]2C[C@@H]1C2	1071.315
gdb_108959	N[C@H]1[C@H]2N[C@@H](CO)[NH2+][C@@H]12	1082.0559
gdb_116870	CCCC#C[C@@H](N)C#N	2186.5714
gdb_11138	OC[C@H]1C[C@@H](CO)C1	1386.5465
gdb_114458	OC[C@H]1O[C@@H]2[C@H]3N[C@@H]2[C@H]31	1122.9711
gdb_44240	O=C1O[C@H]2[C@@H]1NC21CC1	1068.8842
gdb_65490	C#CC1(O)CC2(CC2)C1	1225.8108
gdb_42382	[H]/N=C(\C#C)N/C(C#N)=N/[H]	1308.4875
gdb_112251	CC[C@@H]1C(=O)C[C@H]1OC	1486.5197
gdb_93506	C[C@@H]1NC(=O)NC[C@@H]1C	1187.7874
gdb_119174	COC[C@@]1([C@H]2CO2)CO1	1336.0496
gdb_6810	CC1(C)CC[C@H]1C#N	973.6661
gdb_77033	C#CC[C@@H]1[C@H](C)[C@@H]1C=O	1352.2342
gdb_130455	NCCc1noc(=O)[nH]1	1279.2796
gdb_12178	CN1C(=O)C[C@H]1C=O	913.2683
gdb_102111	CO[C@@H](C=O)[C@H]1C[C@H]1O	1332.7848
gdb_6976	C[C@H]1CC=CC1(C)C	967.9154
gdb_47901	O=C1/C=C/COCCN1	1125.0985
gdb_118069	CCO[C@@H](C)[C@@H](C)CC	1883.2488
gdb_49447	O=C[C@@H]1[C@@H]2[C@H]3CO[C@@H]2[C@@H]13	1161.3911
gdb_71862	C[C@@]12C[C@H]3OC([NH-])[C@@H]1[C@H]32	1021.6187
gdb_8477	C[C@@]12C[C@@H](O)[C@]1(C)N2	924.2155
gdb_72970	C[C@]12NC[C@H]1[C@]2(N)C#N	1071.2285
gdb_120839	O=CC[C@@H]1O[C@@H]1CCO	1889.1361
gdb_94595	CC(=O)N[C@@H]1CO[C@@H]1C	1449.839
gdb_62475	C[C@@]1(N)C(=O)OC12CC2	1066.2152
gdb_9332	COCCC(=O)C=O	1435.9807
gdb_25937	CC(=O)[n+]1cc[nH]c1[NH-]	1109.8932
gdb_106037	C[C@H]1[C@H]2C[C@@H]3[N@H+]2[C@@]31CO	1115.563
gdb_122075	CCCC[C@H](C#N)OC	1936.4019
gdb_117760	C#C[C@@](O)(CC)CCO	1487.8201
gdb_34877	C#C[C@H]1[C@H]2O[C@H]2[C@@]12CO2	1023.0947
gdb_19783	O=C1[C@H]2O[C@H]2[C@H]2CN12	698.4808
gdb_52658	CC#C[C@@H](N)[C@@H](C)C#N	1626.4397
gdb_57620	C#CCC(C)(O)CC#C	1434.0526
gdb_85373	C[C@@H]1CC(=O)NC([NH-])C1	1250.7967
gdb_53507	CC#CC[C@@H](C)[NH+]1CC1	1632.8817
gdb_29404	[H]/N=C/Nc1nc(C)co1	1352.1289
gdb_24137	c1coc(NC2CC2)n1	1333.2325
gdb_15053	C#C[C@H](OC)C1CC1	1108.7916
gdb_37019	C1=C[C@]23C=CC[C@@]2(C1)O3	914.9558
gdb_68026	C[C@]12C[C@](O)(C1)[C@H]1C[C@H]12	1052.4492
gdb_21501	NC(=O)c1cc[nH]n1	896.9774
gdb_58239	C[C@@H](O)[C@@H](O)C1(O)CC1	1198.9618
gdb_98116	COC(=O)C(=O)CC#N	1489.0513
gdb_70286	C[C@]12C[C@H]1NC(C=O)[NH2+]2	1197.7157
gdb_128990	c1cnc2n[nH]nc2n1	873.3862
gdb_74865	CC1=C[C@H]2O[C@H]2[C@H]1C#N	1053.7454
gdb_82323	O[C@H]1[C@H]2C[C@H]2C[C@@]12CO2	1023.4577
gdb_69559	C[C@]12O[C@H]1[C@@]1(O)CC[C@H]12	1040.7899
gdb_32787	CCCc1ncoc1C	1498.8036
gdb_81981	C[C@@]1(C#N)[C@@H](O)[C@H]2C[N@H+]21	1038.2045
gdb_55815	CC(=O)C[C@@H]1[C@@H]2CC[C@@H]21	1360.9109
gdb_37009	C1C[C@]2(CC23COC3)O1	1167.4473
gdb_68671	C[C@]12CCC[C@H](C1)C2=O	1057.2297
gdb_110123	C#C[C@H]1[C@@H](OC)[C@H]1OC	1245.4043
gdb_28566	Cc1ccc(N2CC2)[nH]1	1356.9226
gdb_18546	O=C1C[C@H]2CC=CN12	805.5946
gdb_61879	C[C@@H](C[C@H]1CO1)O[CH+][NH-]	1602.6615
gdb_93051	O[C@H]1CC=C[C@H]2OC[C@@H]12	990.6212
gdb_128763	COCc1onnc1C	1338.4345
gdb_26524	Cc1[nH]ccc(=O)c1C	1150.1196
gdb_56066	CC(=O)N/C=N/CC=O	1889.8143
gdb_84369	C[C@H]1C=C[C@@](C)(O)[C@H]1C	1164.6678
gdb_119747	CCCC1=C(C)CCC1	1651.4565
gdb_12364	C[C@@H]1C=CCC[C@@H]1C	1015.0169
gdb_110729	CO[C@H]1[C@H]2[NH2+][CH+]O[C@]21C	1052.7449
gdb_53595	CC#CC[C@H]1N[C@H]1C=O	1952.0319
gdb_96710	C/N=C(\C#N)NC1CC1	1459.7844
gdb_122943	COCCCN(C)C=O	2227.4957
gdb_6506	CC1(C)C[C@]1(C)C#N	981.7486
gdb_89303	C[C@H]1O[C@@]2(C)C[N@H+](C)[C@@H]12	1188.624
gdb_64549	O=C[C@@]1(O)[C@@H]2C(=O)N[C@@H]21	1094.8566
gdb_51816	O=CC[C@@H]1CC=CCC1	1490.4976
gdb_2087	CC1=CCCOC1	771.7952
gdb_18656	O=C1CC=C[C@H]2C[C@@H]12	826.2545
gdb_98187	CCC(=O)[C@@](C)(O)CO	1409.8496
gdb_113829	CC[N@H+]1C[C@H]1[C@H]1C[C@H]1O	1591.8797
gdb_39102	C1OC[C@]23CO[C@H](C2)[C@H]13	958.9017
gdb_24225	c1nc2c(o1)C[C@@H]1C[C@H]21	971.368
gdb_95889	O=C[C@H]1COC[C@H](O)C1	1151.2516
gdb_40343	C1N[C@H]1[C@]12[C@@H]3C[N@H+]1C[C@@H]32	1082.472
gdb_119681	CCC[C@@]12C[C@H]3C[N@@H+]1[C@H]32	1407.8741
gdb_128987	c1cc2n[nH]nc2cn1	918.1903
gdb_101447	CO[C@@H](C)[C@H]1CC[C@H]1O	1275.291
gdb_9076	C#C[C@@H](C)COC=O	1308.9507
gdb_98361	CNC(=O)[C@@H](C)OC=O	1463.8369
gdb_97833	O=C1CC[C@@H]1C#CCO	1780.0842
gdb_52578	C#C[C@H](C#CC)C(N)=O	1442.7644
gdb_28419	Cc1cc(O)cnc1N	1199.7714
gdb_6959	CC1(C)OCOC1=O	823.1507
gdb_124742	Cc1nn[nH]c1[C@@H](C)O	1207.7119
gdb_33092	CCOc1c[nH]c(C)n1	1542.6298
gdb_21875	N=N.O=CNC(=O)O	1151.5556
gdb_98983	CCC(=O)NC(=O)CN	1787.3735
gdb_104307	CC[C@@]1(C)OC[C@H]2N[C@H]21	1161.7317
gdb_89423	C[C@@H]1C=C[C@@H]2C[C@]2(C)C1	1184.9317
gdb_125353	Cc1cnnn1C1CC1	1139.7353
gdb_34135	N#C[C@]12C[C@@H]3[C@H]1C=C[C@@H]32	944.697
gdb_43461	O=C1CC(=O)C2(CC2)O1	1063.2515
gdb_26831	Cc1oc(C=O)nc1O	1242.8838
gdb_91575	C#CC[C@@]12C[N@@H+]1C[C@@H]2O	1169.8159
gdb_73675	O[C@@]12C=CC[C@@H]1OCC2	985.9069
gdb_14337	CC1=C[C@H]2CO[C@H]2C1	927.4177
gdb_38148	C1=C[C@H]2OCC[C@]23N[C@H]13	946.9079
gdb_106916	O=C1C=C[C@@]2(CO)O[C@@H]12	1143.2102
gdb_83127	C[C@@]12C(=O)CN[C@@H]1[C@@H]2O	1014.5791
gdb_79306	C[C@H]1[C@H]2C[C@H]3[N@@H+]1[C@@]23C#N	1092.8819
gdb_51418	O=CN[C@@H]1[C@@H]2C=C[C@H]1O2	1151.9298
gdb_110045	CO[C@@H]1C(=O)OC[C@@H]1O	1108.5926
gdb_50586	O=C[C@H]1OC[C@H]2C[C@H]2O1	1162.8906
gdb_13718	CCCO[C@H]1C[C@H]1C	1527.908
gdb_38892	C1=C2CC[C@@H]2C[C@@H]2N[C@H]12	1110.7652
gdb_109904	OC[C@H]1[C@@H](O)[C@H]2OC[C@@H]12	1081.287
gdb_116088	CC[N@@H+]1CCNC(=O)C1	1340.2582
gdb_43771	O=C1C[C@@]2([C@H]3CO3)O[C@@H]12	1168.6317
gdb_53493	CC#CC[C@@H](O)C#CC	2196.1323
gdb_111121	CO[C@H]1[C@H]2C[C@@H]1[C@H]1O[C@@H]21	1086.0672
gdb_13196	CNC(=O)C1COC1	1138.643
gdb_69607	C#C[C@]12C[N@H+]1[C@@]1(C)C[C@H]12	1125.1755
gdb_95619	C[C@@H]1C(=O)CCC[C@@H]1O	1138.962
gdb_42608	[NH-]C1O[C@H]2[C@H]3C(=O)[C@@H]1[C@@H]23	896.2375
gdb_66140	O=C[C@]1(O)CC[C@H]2O[C@H]21	1048.4706
gdb_17324	O[C@H]1[C@H]2[C@H]3N[C@H]3[C@]21O	768.9333
gdb_92419	C[C@H]1O[C@H]2CN[C@]21C=O	1067.1648
gdb_72037	C[C@@]12O[C@H]3C[C@]1(O)[C@@H]2O3	911.9654
gdb_117552	COC[C@@H](C#N)C(C)C	1582.8669
gdb_110347	O=C1[C@H]2[C@@H](CO)[C@H]2[C@@H]1O	1212.2853
gdb_125521	Cc1cnn(CCO)n1	1525.9532
gdb_100067	CC#CC[C@@](C)(O)CO	1733.7281
gdb_21810	O=CCn1cnnc1	1029.3682
gdb_122879	CCCCOC(C)(C)C	2148.4915
gdb_55497	CC(=O)CC#CCC=O	1928.8781
gdb_62564	CC1(C)[C@H]2C([NH-])O[C@]21C	1137.4064
gdb_69834	C[C@@]12CO[C@@H]3C[C@@H]3[N@@H+]1C2	1022.8652
gdb_27567	C#Cc1cc(C)ccn1	1253.4584
gdb_115905	CO[C@H]1OC[C@@H]2C[C@H]1O2	1076.0123
gdb_29338	C#Cc1c(C)c[nH]c1C	1216.877
gdb_100233	N#CC[C@@](N)(C#N)CN	1250.1823
gdb_75023	CC1=CC=CC(=O)NC1	1210.8688
gdb_79605	C[C@@H]1[C@@H]2C(=O)N3C[C@@H]3[C@H]12	965.4019
gdb_26672	Cc1oc(O)c(N)c1N	1195.286
gdb_131983	Nc1nc([N+](=O)[O-])no1	1121.4339
gdb_124778	C[C@@H](O)c1conc1O	1170.2871
gdb_32140	COc1ccnc(O)c1	1257.9334
gdb_5616	CCc1c[nH]cc1O	977.1447
gdb_66557	O[C@]12[C@@H]3[C@@H]4[C@H]1[NH2+][CH+][N@@H+]4[C@@H]32	800.5622
gdb_102614	CCC(CC)NC(N)=O	1482.7549
gdb_88994	C[C@H]1C[C@H]1OC1CCC1	1555.2236
gdb_12488	O=C1CCOCCO1	876.9499
gdb_24430	c1cc2c(o1)CCCN2	1072.9391
gdb_38661	[CH+]1[NH2+][C@@H]2C[C@@H]3C[C@@H]3[C@@H]2O1	918.0892
gdb_508	CC#CCC=O	887.4234
gdb_85546	O=C1C[C@H]2C[C@H]2[C@@H](O)C1	1065.2308
gdb_27918	Oc1cc(O)nc(O)n1	1081.5795
gdb_28980	C#Cc1ncncc1N	1068.7272
gdb_108348	CO[C@]12CO[C@H]1[C@H]1O[C@H]12	982.3861
gdb_119412	C[C@@]12C[C@]1(CCO)CO2	1479.4859
gdb_86457	C[C@H]1C[N@@H+](C)CC(=O)N1	1296.6041
gdb_73371	C[C@@]12CC[C@@H]3[C@@H](C[C@@H]31)O2	950.4845
gdb_71251	C[C@@]12C[C@H]3C[C@]1(O)C[N@H+]32	946.2751
gdb_1465	CC#C[C@H](C)CC	1220.8476
gdb_39016	C1[NH2+][C@H]2NC[C@H]2[N@H+]2C[C@@H]12	951.1623
gdb_19115	O[C@@H]1[C@@H]2[C@@H]3[C@H]4[C@@H]3[N@@H+]2[C@@H]14	681.5781
gdb_34	N#CCO	280.6659
gdb_117915	C#CC(=O)[C@H](O)CCO	1506.4425
gdb_27392	[NH-]C1=NC(O)OC(N)=N1	1057.5546
gdb_65805	CC1(CCC#N)CCC1	1607.1714
gdb_18192	C#C[C@H]1CC[C@H]2C[N@H+]21	900.5973
gdb_53172	CC#C[C@H]1[C@@H](C)[C@H]2C[N@H+]21	1365.2071
gdb_94205	C[C@H]1OC[C@]1(O)[C@H]1CN1	1196.3719
gdb_37616	C1=C[C@H]2[C@H]3C[C@@H]1[C@@H]1[C@H]3[N@@H+]12	793.8208
gdb_36928	C1CCC(CC2CC2)C1	1707.715
gdb_72070	O=C[C@]12[C@@H]3C[C@H]1[C@@]2(O)C3	960.2144
gdb_14753	CCCOCCC#N	1901.7919
gdb_108373	CC[C@]12OC[C@H]1C2(C)C	1203.8185
gdb_96870	CNC1=C([NH-])O[C@H](C)O1	1222.1473
gdb_87016	C#C[C@]1(C(N)=O)C[C@@H]1C	1181.8938
gdb_132917	Nc1c[nH]c(=O)nc1F	1077.5946
gdb_105289	N#C[C@]1(CO)C[C@H]1C=O	1234.9316
gdb_82174	C[C@H]1[C@H]2C[C@H]2[C@@]2(C)O[C@@H]12	1091.9684
gdb_57303	CC(C)(O)C(=O)C1CC1	1304.552
gdb_91042	C[C@H]1O[C@H]2[C@H]3C[C@H]3[C@@]12C	1034.4311
gdb_7148	CCOC(=O)COC	1515.3408
gdb_2570	O=CC1(C=O)CC1	715.0251
gdb_7909	CC1=C[C@@H](C)OC1=O	955.4472
gdb_106183	OC[C@@]12[C@H]3CO[C@@H]1[C@@H]2C3	1033.1524
gdb_80096	C[C@H]1CC=C[C@H]2[C@@H](O)[C@H]21	1066.0756
gdb_15773	C#CC[C@H](C)[NH+]1CC1	1131.8658
gdb_60659	O=C(O)[C@@H](O)[C@H]1CCN1	1178.69
gdb_22866	C[C@@H]1C(NO)COC1[NH-]	1218.9099
gdb_117984	COC[C@@H](C)C(C)(C)C	1653.6717
gdb_99239	COC(=O)CCC(N)=O	1826.9496
gdb_16086	C#C[C@@]12C[NH2+][CH+][N@@H+]1C2	821.758
gdb_115851	C[N@@H+]1[C@@H]2[C@H](CO)OC[C@@H]21	1149.2543
gdb_8126	C[C@]12C[C@H]1NC(=O)O2	833.4568
gdb_131888	Nc1ccoc1[N+](=O)[O-]	1020.7215
gdb_18134	C#C[C@@H]1C[C@@H]2[C@H](C)[N@H+]12	875.6619
gdb_42729	O=C1[C@H]2C[C@H](C2)[C@@]12CO2	950.1361
gdb_55905	NC(=O)C[C@H]1N[C@H]1C=O	1506.129
gdb_2916	O=CN1CCCC1	786.8302
gdb_7382	COC[C@@H](O)C(N)=O	1128.6775
gdb_104899	CC1(C)C[C@@]1(C#N)CO	1244.2874
gdb_8624	N#CC(O)(C=O)C=O	859.049
gdb_120317	OCC[C@H]1[C@H]2OC[C@]21O	1444.4309
gdb_117135	CCOC([NH-])[C@@H](C)C=O	1509.2092
gdb_68570	C[C@@]12C=C[C@@H](C=CC1)O2	945.9298
gdb_125759	N.[CH2-]c1onc(C)c1O	1567.2332
gdb_65990	C[C@@]1([NH+]2CC2)COC1=O	1031.9249
gdb_28085	[NH-][CH+]Oc1c[nH]c(O)c1	1443.3263
gdb_114618	CC[C@]12O[C@H]1C[C@H]2CO	1302.6674
gdb_62917	CC1(C)[C@@H]2C[C@H]1O[CH+][NH2+]2	970.6147
gdb_65820	C#C[C@]1(C)CC(=O)CO1	1112.9245
gdb_67707	C[C@@]12[C@H]3CC[N@@H+]1[C@@H]2CO3	951.6128
gdb_132197	[NH-]c1cc(N)[nH+]c(F)c1	1160.5287
gdb_9215	CNC(=O)NCC=O	1430.2377
gdb_89058	C[C@H]1C[N@H+]1CC[C@H]1CO1	1800.3599
gdb_19110	C[N@H+]1[C@@H]2[C@@H]3[C@H]1[C@@H]1[C@H]2[N@H+]31	697.4452
gdb_5585	COc1cc[nH]c1C	991.1532
gdb_113922	CC(C)O[C@H]1C[C@H]1CO	1682.8163
gdb_31520	CCc1nc(C)c(N)o1	1375.0783
gdb_114502	CO[C@H]1C[C@H]2OC(=O)[C@@H]12	1112.6085
gdb_84756	C[C@H]1C=CC(=O)NC=N1	1115.1946
gdb_11898	CC1=CCC2(CC2)C1	1060.7103
gdb_63041	CC1(C)[C@H]2N[C@@H]3[C@H]2O[C@@H]31	945.26
gdb_114530	CC[C@@H]1C[C@@H]2C[C@H](C1)O2	1310.1901
gdb_113859	CO[C@H]1C[C@H]1C1COC1	1410.9132
gdb_24755	N#CC(=O)c1cocn1	1114.0023
gdb_36857	C1O[C@@]2(C[NH+]3CC3)C[C@@H]12	1253.4156
gdb_49985	O=C[C@H]1C[C@@]12CC(=O)O2	1289.497
gdb_69174	C[C@]12CN1C(=O)[C@@]21CO1	999.9391
gdb_108533	CC[C@]12OC[C@@H]3[C@H]1C[C@@H]32	1072.6987
gdb_54970	CC(=O)N1C[C@]1(C)C=O	1285.4601
gdb_32632	CCn1cnc(N)c1O	1219.4928
gdb_109208	O=C[C@H]1C[NH2+]C(CO)O1	1239.6564
gdb_345	C#CC(=O)CC	663.4092
gdb_83715	CN1C(=O)O[C@@H]2CC[C@@H]21	1048.859
gdb_65739	C[C@@]1(O[CH+][NH-])C[NH2+][CH+]O1	1157.4218
gdb_21392	c1nc2[nH+]ncn2[nH]1	673.2954
gdb_108327	OC[C@]12CC[C@H]1[C@@H](O)C2	1244.4794
gdb_293	C[C@@H](O)[C@@H](C)O	632.2372
gdb_44165	C#CC[C@@H]1[C@@H]2NC(=O)[C@H]12	1196.441
gdb_8383	C[C@H]1C[C@]2(C[C@H]2O)C1	1088.6516
gdb_73356	C[C@@]12CC[C@H]3[C@@H](CO1)[C@H]32	973.9879
gdb_47096	O=C1CC[C@H]2OCO[C@@H]12	975.1569
gdb_80973	CC1=C[C@]2(O)C[C@H]1[C@H]2O	1114.9129
gdb_28239	Nc1nc2c(o1)CCN2	1122.2953
gdb_126000	C[C@H]1Cn2nnc(N)c21	1128.6783
gdb_9786	CC1([C@@H](N)C#N)CC1	967.206
gdb_22911	C[C@H]1CCC(NO)[C@H]1O	1305.6544
gdb_101542	CO[C@@H](C)CC(=O)C#N	1396.6177
gdb_77349	N#C[C@@H]1OCC(=O)[C@H]1O	1060.7167
gdb_110601	C[C@]12C[N@H+]1[C@H]1[C@@H](CO)[C@H]12	1283.9834
gdb_94783	C[C@H]1CC[C@]2(CN2)C1=O	1172.6128
gdb_14834	C[NH2+]C1NC[C@@H]1OC	1073.5854
gdb_58589	C[C@@H](O)[C@@]1(C)CCOC1	1162.6327
gdb_98327	C#CCN(C)C(=O)CO	1479.6445
gdb_96715	CC#C/C(=N\C)NC=O	1634.3986
gdb_71706	C[C@@]12[C@@H]3[C@H]4[C@@H]3[C@]1(O)C[N@H+]42	891.5502
gdb_76030	N#C[C@@H]1[C@H](N)[C@@]1(O)C#N	1118.4718
gdb_49658	O=C[C@H]1[C@H]2C[C@H]3C[N@H+]3[C@@H]12	964.8575
gdb_88298	O=C([C@H]1CO1)[C@@H]1C[C@@H]1O	1224.6471
gdb_125278	Cc1cc2cn[nH]c2o1	1100.9497
gdb_40268	C1=NC[C@]2(CCO1)CO2	1075.9927
gdb_93466	N[C@H]1CCC(=O)NC1=O	1171.7987
gdb_26035	C[C@@H](C#N)c1cnc[nH]1	1196.7425
gdb_24597	c1c[nH]c(C2COC2)c1	1297.0328
gdb_56831	C[C@@H](C#N)[C@H]1[C@H]2C[C@@H]1C2	1265.1626
gdb_90923	O[C@H]1C[C@@H]2[C@@H]3CO[C@@]21C3	994.5642
gdb_43870	[NH-]C1C[C@]2(C[C@H]3N[C@H]32)O1	1142.9278
gdb_44153	O=C1O[C@@H]2[C@H]1[C@@H]2[C@H]1CN1	1049.1939
gdb_79320	C[C@H]1[C@H]2[C@H]3O[C@@H]1[C@@]23C=O	1112.429
gdb_71560	O=C[C@@]12C[C@H]3[N@@H+]1C[C@]32O	937.8558
gdb_80956	C#C[C@H]1[C@@H]2C[C@@]1(O)[C@H]2O	1087.2359
gdb_113790	CC[C@H]1O[C@H]1[C@@]1(C)CN1	1305.7921
gdb_130015	Nc1nc2n[nH]cc2[nH]1	1042.0706
gdb_58131	C[C@@H](O)[C@@](C)(O)CC=O	1404.7757
gdb_7180	CCC[C@@H](C)NC=O	1338.3961
gdb_57182	NC(=O)[C@@H](O)C(=O)C=O	1112.5519
gdb_71220	C[C@]12C=C[C@@H]3O[C@H]1[C@@H]3C2	920.2802
gdb_1981	CC([NH-])OC1CC1	866.8092
gdb_93170	O[C@@H]1/C=C\CO/C=N\C1	990.2775
gdb_6269	[H]/N=C(\C=O)NC(C)C	1261.3938
gdb_42504	C#CCCOC(=O)C#N	1759.892
gdb_71170	O[C@]12C[N@@H+]3[C@H]1[C@@H]3[C@@]21CO1	898.5519
gdb_114829	CC[C@H]1C[C@H]2CO[C@@H]1O2	1131.0204
gdb_10742	C[C@@](N)(C#N)[C@H]1CN1	907.9181
gdb_126066	C[C@H]1O[C@H]1c1cnn[nH]1	1183.433
gdb_52382	[NH-][CH+]OCCC(=O)C=O	1907.2596
gdb_39979	C1N[C@@]12C[C@H]1[C@H]3O[C@@H]2[C@@H]13	953.8347
gdb_38734	C1[C@H]2C[C@H]3C[C@@H]1[C@H]1[C@@H]2[N@@H+]31	821.7571
gdb_18755	C[C@H]1C[N@H+]2C[C@@H](O)[C@@H]12	881.818
gdb_47613	O=C1OCC[N@H+]2CC[C@@H]12	1022.8077
gdb_44445	O=C1N[C@@H]2[C@@H]3C[C@H]1C[C@@H]32	911.707
gdb_114694	CC[C@H]1C[C@H]2C[C@@]2(C)O1	1310.7616
gdb_37260	N1[C@@H]2[C@H]1[C@@H]1[C@H]3[C@@H]1[N@@H+]1[C@H]3[C@H]21	822.8425
gdb_13038	C#CC[C@@H]1OCC1=O	1069.685
gdb_50611	[H]/N=C/N1CCN=C1C=O	1139.584
gdb_97665	C[N@H+]1C[C@]1(C)C#CCO	1787.2135
gdb_101995	N#CC#C[C@H](C=O)CO	1705.9565
gdb_62813	CC1(C)[N@H+]2C[C@]1(C#N)C2	1084.8158
gdb_114376	CO[C@H]1C[N@@H+]2[C@H]1[C@@H]2C=O	1074.944
gdb_80339	C#C[C@@H]1O[C@@H]2[C@H](C)[C@]12O	1070.078
gdb_57147	C[C@@H](C#CC=O)C(N)=O	1608.2798
gdb_70297	C[C@]12C[C@]3(CO3)C[C@H]1N2	1129.9075
gdb_107409	CC[C@@]12C[C@H](C)O[C@@H]1C2	1366.3597
gdb_106329	CO[C@]12C[C@@H](O)[C@H]1[C@H]2O	1175.9752
gdb_71462	C[C@]12C[C@]3(C#N)[C@H]1[C@@H]3N2	1119.0933
gdb_92396	C[N@@H+]1C[C@H]2CC[C@]21C#N	1076.3764
gdb_5997	COCC(C)(C)CO	1274.8642
gdb_27970	O=Cc1ccnc(O)n1	1149.0239
gdb_106244	CC[C@]12CC(=O)[C@H]1[C@H]2C	1281.9827
gdb_47215	C#C[C@@H]1N=CNCC1=O	1007.358
gdb_89217	C[C@@]12C[C@@H](O)[C@H]3C[C@@H]1[C@H]32	1082.7534
gdb_2914	O=C[C@H]1COCO1	658.9679
gdb_129182	[NH-]C1=C(NN)C(=O)CN1	1058.1346
gdb_46913	O=C1CC[C@H]2O[C@H]2CN1	1132.6913
gdb_118457	NC(=O)[C@@H](CO)CCO	1503.8729
gdb_81635	[NH-][CH+]O[C@H]1[C@@H]2N[C@H]1[C@H]2O	1353.0887
gdb_126759	CCn1nc(C)nc1C	1316.6627
gdb_36365	C#CC[N@H+]1C[C@H]1C1CC1	1291.4241
gdb_119476	COC[C@@]12C[C@H](O)[C@@H]1C2	1480.6453
gdb_38040	C1=C2CCC[C@H]2[C@H]2O[C@@H]12	1044.2161
gdb_51327	O=CC[C@@H]1[C@H]2C[N@@H+]3[C@H]2[C@H]13	1240.8151
gdb_66997	C[C@]12C(=O)C[C@@H]3C[C@H]1[N@@H+]32	963.0777
gdb_22622	C[C@]12CC[C@H](C1)[C@@H]2NO	1132.6919
gdb_115811	CO[C@H]1OC[C@@]2(C)O[C@@H]12	1251.6223
gdb_39164	C1C[C@@]23N[C@@H]2CN[C@H]3[NH2+]1	981.8336
gdb_13188	O=C[C@H](O)[C@H]1CCO1	1048.0805
gdb_6285	C[C@@H](O)C[C@@H](N)C#N	1247.6825
gdb_76393	NC(=O)[C@@]1(N)[C@H](N)[C@@H]1N	1196.7215
gdb_80866	C[C@H]1C[C@H]2O[C@]1(C)[C@H]2O	1057.9358
